Participant,Paragraph,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp,avg_response_to_tut,avg_correctness_score,avg_question_rt,avg_text_rt,cluster_num_clusters,cluster_avg_duration,cluster_sd_duration,cluster_skew_duration,dispersion
5a69794e31b87a0001c76690,37,460,349,13,19,0.2857142857142857,0.8,7.667550000009531,9.378435,17,0.0441647058486868,0.0018124365897186,0.267734927008218,0.4743357415089063
5a69794e31b87a0001c76690,38,442,308,17,31,0.2857142857142857,0.8,7.667550000009531,9.378435,10,0.0433799999857126,0.0185352397157488,-0.9866928065056216,0.3925938265034707
5a69794e31b87a0001c76690,39,153,39,14,18,0.2857142857142857,0.8,7.667550000009531,9.378435,7,0.0408142856801865,0.0245539833116037,0.139156687129019,0.6826803177400604
5a78b8355292b800012284ca,1,1060,594,16,22,0.0,0.8,8.417130000003564,9.25985,10,0.0464500000047713,0.0207808806368969,-0.823521052965916,0.4184049279616759
5a78b8355292b800012284ca,2,870,665,26,40,0.0,0.8,8.417130000003564,9.25985,19,0.0434631579053978,0.0131096321883159,-1.7292275823353749,0.4706275630488762
5a78b8355292b800012284ca,3,752,489,12,18,0.0,0.8,8.417130000003564,9.25985,12,0.0406000000119258,0.0176582713079936,-1.616018363169165,0.5199956778424617
5a78b8355292b800012284ca,4,1017,795,22,32,0.0,0.8,8.417130000003564,9.25985,7,0.042942857132632,0.0189380443455075,-2.644556896569531,0.4859525132379745
5a78b8355292b800012284ca,6,446,288,20,36,0.0,0.8,8.417130000003564,9.25985,7,0.0325714285595018,0.0164882497842621,0.3016565636434311,0.5246433539240554
5a78b8355292b800012284ca,13,1001,597,42,50,0.0,0.8,8.417130000003564,9.25985,8,0.033387500001495,0.0195647961918222,-0.8176452187556535,0.5395927903490817
5a78b8355292b800012284ca,30,865,462,44,56,0.0,0.8,8.417130000003564,9.25985,10,0.0432599999988119,0.0131921020138372,-2.086732156487538,0.6402447725289824
5a78b8355292b800012284ca,34,524,141,66,78,0.0,0.8,8.417130000003564,9.25985,4,0.0248250000029772,0.0286654699396777,1.0539299568602082e-05,0.7238470265614375
5a78b8355292b800012284ca,35,507,154,41,57,0.0,0.8,8.417130000003564,9.25985,7,0.0323857142720853,0.0202569682236333,-0.7414328022841111,0.4750260273461784
5a78b8355292b800012284ca,36,643,315,64,72,0.0,0.8,8.417130000003564,9.25985,10,0.0431499999952362,0.0143781663126075,-1.897159776753117,0.543591548323098
5a78b8355292b800012284ca,37,1154,548,104,126,0.0,0.8,8.417130000003564,9.25985,8,0.0440500000044611,0.0121307166137623,-2.306500867753537,0.6111873556914925
5a78b8355292b800012284ca,38,1061,732,106,128,0.0,0.8,8.417130000003564,9.25985,9,0.0441444444484119,0.0226272021628605,-0.9390016231798752,0.4595473312671187
5a78b8355292b800012284ca,39,181,39,4,8,0.0,0.8,8.417130000003564,9.25985,7,0.0311285714337177,0.0186420415882538,-0.6439387909649897,0.5888419989528912
5a8b1ee2000dab00018cc7cd,1,356,105,65,77,0.5714285714285714,0.9,16.09950000002384,14.684375,9,0.0687555556085346,0.0378116090442718,-0.2645264190566639,0.699523953447583
5a8b1ee2000dab00018cc7cd,2,576,85,291,297,0.5714285714285714,0.9,16.09950000002384,14.684375,7,0.066585714292521,0.0389318818787123,1.754437092595602,0.7243044551337994
5a8b1ee2000dab00018cc7cd,3,484,79,145,151,0.5714285714285714,0.9,16.09950000002384,14.684375,7,0.0484285714285711,0.0266337326893105,-1.2918165174262963,0.5225493562661325
5a8b1ee2000dab00018cc7cd,4,564,216,174,180,0.5714285714285714,0.9,16.09950000002384,14.684375,10,0.0638800000095393,0.0337699340365053,0.1698159595763163,0.571598181558873
5a8b1ee2000dab00018cc7cd,6,352,81,109,129,0.5714285714285714,0.9,16.09950000002384,14.684375,5,0.0475000000762829,0.0298240674989019,-1.1664633486990483,0.7415756426969802
5a8b1ee2000dab00018cc7cd,13,455,27,359,359,0.5714285714285714,0.9,16.09950000002384,14.684375,6,0.0475166666189707,0.0251623064431214,-1.59975607043457,0.5509041305787636
5a8b1ee2000dab00018cc7cd,30,550,266,90,99,0.5714285714285714,0.9,16.09950000002384,14.684375,6,0.0573666666825657,0.0160648269923997,-0.7282389994418097,0.5317882207953716
5a8b1ee2000dab00018cc7cd,34,357,146,46,54,0.5714285714285714,0.9,16.09950000002384,14.684375,3,0.0486333333492072,0.0555694460672196,0.921793822904774,0.6758974122129514
5a8b1ee2000dab00018cc7cd,35,344,75,61,69,0.5714285714285714,0.9,16.09950000002384,14.684375,7,0.0709999999250584,0.0344275083233939,1.1638553114959236,0.4679435507058156
5a8b1ee2000dab00018cc7cd,36,358,77,111,127,0.5714285714285714,0.9,16.09950000002384,14.684375,7,0.0479428571292308,0.0225443161207797,-1.9464821784214328,0.5697478921152085
5a8b1ee2000dab00018cc7cd,37,415,152,64,72,0.5714285714285714,0.9,16.09950000002384,14.684375,8,0.0726749999523012,0.0324492901254805,1.3575302283153703,0.5451862498485512
5a8b1ee2000dab00018cc7cd,38,751,309,263,281,0.5714285714285714,0.9,16.09950000002384,14.684375,14,0.0585071428503326,0.0302161053256608,-0.4538735147018333,0.4288349278953011
5a8b1ee2000dab00018cc7cd,39,154,16,46,48,0.5714285714285714,0.9,16.09950000002384,14.684375,4,0.0438749999403942,0.0180806296043953,0.1500817491084342,0.6937550281249916
5aa83a71f6dfdd0001eb1690,1,959,341,133,158,0.0,0.9,7.032319999980916,7.5450825,225,0.0223995555472898,0.0100495846465969,1.4223188920353458,0.4683068786228496
5aa83a71f6dfdd0001eb1690,2,1671,915,155,239,0.0,0.9,7.032319999980916,7.5450825,385,0.0223787012928793,0.0097132326716635,1.2156278230737314,0.3634556908274349
5aa83a71f6dfdd0001eb1690,3,1225,709,43,50,0.0,0.9,7.032319999980916,7.5450825,273,0.0233402930388953,0.0120364239972744,2.050423804434523,0.4219922547652212
5aa83a71f6dfdd0001eb1690,4,1766,1063,201,226,0.0,0.9,7.032319999980916,7.5450825,411,0.0227800486644687,0.0107161100916557,1.6008313264780558,0.3877981775994967
5aa83a71f6dfdd0001eb1690,6,686,114,246,260,0.0,0.9,7.032319999980916,7.5450825,156,0.0239634615363209,0.0111527406473641,1.0402151856021729,0.4137641724296129
5aa83a71f6dfdd0001eb1690,13,1531,925,105,118,0.0,0.9,7.032319999980916,7.5450825,349,0.022372492839955,0.009747318506928,1.3488603775803518,0.4017657362619795
5aa83a71f6dfdd0001eb1690,30,1510,625,229,247,0.0,0.9,7.032319999980916,7.5450825,331,0.0232918428928087,0.010650262199568,1.0811366899583807,0.2835936722480589
5aa83a71f6dfdd0001eb1690,34,1052,199,201,214,0.0,0.9,7.032319999980916,7.5450825,240,0.0237658333319449,0.0115104500213524,1.2114567017554343,0.4192243323860379
5aa83a71f6dfdd0001eb1690,35,823,201,216,240,0.0,0.9,7.032319999980916,7.5450825,191,0.022159162314898,0.0105995882391183,1.5011659717769463,0.3477571771149467
5aa83a71f6dfdd0001eb1690,36,841,351,156,159,0.0,0.9,7.032319999980916,7.5450825,178,0.0241533707900023,0.0106478991669069,0.747968861699742,0.4309613982397375
5aa83a71f6dfdd0001eb1690,37,1495,588,247,274,0.0,0.9,7.032319999980916,7.5450825,349,0.0223137535816619,0.0102641259479793,1.4586376090318265,0.3248881293516977
5aa83a71f6dfdd0001eb1690,38,1824,993,247,266,0.0,0.9,7.032319999980916,7.5450825,408,0.0220325980306858,0.0104694285688292,1.7015124517775384,0.4207210039984022
5aa83a71f6dfdd0001eb1690,39,230,81,8,8,0.0,0.9,7.032319999980916,7.5450825,55,0.022729090901291,0.0111177481270474,1.1044572096421672,0.3537214430723511
5acb7b0ae1099600016acdd6,1,171,69,4,10,0.0,0.8,8.015790000009565,10.78548,13,0.0891538461465216,0.0092518120260213,-0.991388967295928,0.4702992310214575
5acb7b0ae1099600016acdd6,2,316,208,17,27,0.0,0.8,8.015790000009565,10.78548,25,0.0877560000305191,0.0192431173887279,-4.26830917533639,0.4851275946354735
5acb7b0ae1099600016acdd6,3,297,173,24,32,0.0,0.8,8.015790000009565,10.78548,26,0.1025423076849731,0.0508277024635982,2.318085223554873,0.3683009659300895
5acb7b0ae1099600016acdd6,4,414,306,11,22,0.0,0.8,8.015790000009565,10.78548,25,0.0940880000228847,0.0273580018950064,-0.2603847078163019,0.418687096114257
5acb7b0ae1099600016acdd6,6,210,96,2,16,0.0,0.8,8.015790000009565,10.78548,20,0.0846649999690033,0.0294278828499336,-2.714563530938876,0.495334322026277
5acb7b0ae1099600016acdd6,13,411,236,50,69,0.0,0.8,8.015790000009565,10.78548,31,0.0912967742027654,0.0240350783113961,-0.177680739830155,0.4676481245638974
5acb7b0ae1099600016acdd6,30,378,111,117,152,0.0,0.8,8.015790000009565,10.78548,24,0.0873083333293699,0.0190646706386347,-4.515185463310415,0.4507813490813901
5acb7b0ae1099600016acdd6,34,264,119,17,30,0.0,0.8,8.015790000009565,10.78548,20,0.0922099999999972,0.0077908110893107,0.7995281048904858,0.4523988882570816
5acb7b0ae1099600016acdd6,35,200,54,16,23,0.0,0.8,8.015790000009565,10.78548,13,0.0852846153662846,0.0263826282987846,-3.2491631490229222,0.4103977434384795
5acb7b0ae1099600016acdd6,36,205,94,22,35,0.0,0.8,8.015790000009565,10.78548,12,0.0852249999681708,0.0274687963314935,-3.177516383763573,0.5409819824754596
5acb7b0ae1099600016acdd6,37,347,136,91,103,0.0,0.8,8.015790000009565,10.78548,24,0.08988750003378,0.0202074095886465,-4.1022915332442205,0.5332036588246526
5acb7b0ae1099600016acdd6,38,424,268,44,76,0.0,0.8,8.015790000009565,10.78548,25,0.0881320000228955,0.0196793402742267,-3.954617974322708,0.3626688028266607
5acb7b0ae1099600016acdd6,39,77,15,3,5,0.0,0.8,8.015790000009565,10.78548,10,0.0797200000190468,0.029139922995098,-2.714427455278975,0.4812494539957636
5aed0f1c7ed5460001575004,1,637,152,27,57,0.7142857142857143,0.9,8.056390000010733,7.4725875,9,0.0336555555502591,0.0078414142772373,0.4385697148263648,0.4769040167717703
5aed0f1c7ed5460001575004,2,894,496,58,73,0.7142857142857143,0.9,8.056390000010733,7.4725875,22,0.0317090909085499,0.0088449560089317,-2.1986206221319686,0.3712327547119369
5aed0f1c7ed5460001575004,3,642,356,6,17,0.7142857142857143,0.9,8.056390000010733,7.4725875,7,0.0286285714336832,0.0209346375084278,-0.681650908736352,0.4169372074913286
5aed0f1c7ed5460001575004,4,969,686,62,87,0.7142857142857143,0.9,8.056390000010733,7.4725875,19,0.0353578947387238,0.0090207979282581,0.2272643708955718,0.357914968373497
5aed0f1c7ed5460001575004,6,340,137,58,83,0.7142857142857143,0.9,8.056390000010733,7.4725875,8,0.0329124999999986,0.0230717785210351,1.108561135587889,0.556593976148241
5aed0f1c7ed5460001575004,13,782,440,80,116,0.7142857142857143,0.9,8.056390000010733,7.4725875,6,0.0222499999900659,0.017234819399578,-0.9682238558561742,0.4857155460219886
5aed0f1c7ed5460001575004,30,600,376,79,117,0.7142857142857143,0.9,8.056390000010733,7.4725875,5,0.0296999999904705,0.0087301202694122,-2.2237869682772,0.6723500458147946
5aed0f1c7ed5460001575004,34,392,246,19,48,0.7142857142857143,0.9,8.056390000010733,7.4725875,9,0.0350444444431288,0.0161183211820969,0.7759867157041861,0.4552291478261835
5aed0f1c7ed5460001575004,35,436,215,29,60,0.7142857142857143,0.9,8.056390000010733,7.4725875,11,0.0299636363581946,0.0129962512000859,-1.307657241537723,0.406250738377011
5aed0f1c7ed5460001575004,36,530,293,38,83,0.7142857142857143,0.9,8.056390000010733,7.4725875,6,0.0298500000118936,0.0085980811870968,-2.44901160896983,0.6522800314695322
5aed0f1c7ed5460001575004,37,593,303,109,150,0.7142857142857143,0.9,8.056390000010733,7.4725875,5,0.02669999999522,0.0149259840518592,-2.2358953294914423,0.5810129160713563
5aed0f1c7ed5460001575004,38,872,588,25,47,0.7142857142857143,0.9,8.056390000010733,7.4725875,23,0.0323304347810443,0.0096880167222269,-1.4164936550424294,0.4432062554311109
5aed0f1c7ed5460001575004,39,113,1,4,7,0.7142857142857143,0.9,8.056390000010733,7.4725875,2,0.00785,0.0111015764646287,,0.9999999999999998
5b666901f7798c000182c01c,1,241,95,6,18,0.0,0.4,12.2453799999988,6.99044,6,0.0480500000039614,0.0325290485538273,-0.093335114226818,0.5134802365440112
5b666901f7798c000182c01c,2,320,201,10,20,0.0,0.4,12.2453799999988,6.99044,7,0.0391571428562918,0.0146677488729398,0.522378396045362,0.6357458478622583
5b666901f7798c000182c01c,3,387,193,12,22,0.0,0.4,12.2453799999988,6.99044,11,0.0450999999967468,0.0207289652390709,-0.2845352867236698,0.4634789090866054
5b666901f7798c000182c01c,4,341,242,6,24,0.0,0.4,12.2453799999988,6.99044,13,0.0449999999990914,0.014116243598928,2.207986051644525,0.5222815989380423
5b666901f7798c000182c01c,6,221,106,11,22,0.0,0.4,12.2453799999988,6.99044,13,0.0375230769221706,0.0145239545701757,-1.0461218924539866,0.4052153702284339
5b666901f7798c000182c01c,13,510,383,14,34,0.0,0.4,12.2453799999988,6.99044,36,0.0402888888877411,0.0095912095998295,-1.1101316311327147,0.4210968717207233
5b666901f7798c000182c01c,30,351,249,15,35,0.0,0.4,12.2453799999988,6.99044,14,0.0521357142857219,0.02559415820366,-0.0222950579536799,0.4226640184248807
5b666901f7798c000182c01c,34,94,53,0,3,0.0,0.4,12.2453799999988,6.99044,11,0.0426727272732669,0.030880028848423,0.7156456383801323,0.4095689440286014
5b666901f7798c000182c01c,35,252,100,39,43,0.0,0.4,12.2453799999988,6.99044,18,0.0428111111140858,0.0211701757164768,1.379217774552992,0.3337534625500779
5b666901f7798c000182c01c,36,100,55,0,2,0.0,0.4,12.2453799999988,6.99044,8,0.0418375000037231,0.0108353835052825,1.44231701134177,0.5641295016555236
5b666901f7798c000182c01c,37,435,278,27,51,0.0,0.4,12.2453799999988,6.99044,19,0.0393473684216841,0.0108739427807956,-2.3081862958390165,0.238289577463471
5b666901f7798c000182c01c,38,458,313,71,102,0.0,0.4,12.2453799999988,6.99044,33,0.0462787878782592,0.0166149736204594,2.1915045898180487,0.3654306448443994
5b666901f7798c000182c01c,39,95,20,8,22,0.0,0.4,12.2453799999988,6.99044,8,0.0356750000044741,0.0270547988887939,0.3205066779208511,0.5660078847406914
5b6dbd2384a7760001c9c7fd,1,550,283,13,13,0.0,0.8,5.952979999994068,12.305075,95,0.0357526315766865,0.0163007625562398,1.8856082981822548,0.3866418631217009
5b6dbd2384a7760001c9c7fd,2,1210,876,16,29,0.0,0.8,5.952979999994068,12.305075,221,0.0346493212670767,0.0145704483617736,1.5828483376081313,0.3609830447997977
5b6dbd2384a7760001c9c7fd,3,784,316,91,93,0.0,0.8,5.952979999994068,12.305075,144,0.0365784722193252,0.0398847678679452,9.75674636391487,0.2401376736948137
5b6dbd2384a7760001c9c7fd,4,1371,676,199,274,0.0,0.8,5.952979999994068,12.305075,246,0.0334313008118944,0.0146362101964161,2.1538106120621827,0.3681492833806127
5b6dbd2384a7760001c9c7fd,6,678,114,64,85,0.0,0.8,5.952979999994068,12.305075,131,0.0326641221347716,0.0148159636826065,2.0316191114606967,0.3432503520515542
5b6dbd2384a7760001c9c7fd,13,1282,451,181,206,0.0,0.8,5.952979999994068,12.305075,241,0.038124066388359,0.0322313201964109,9.589120414379204,0.3094982786141768
5b6dbd2384a7760001c9c7fd,30,1101,514,59,126,0.0,0.8,5.952979999994068,12.305075,206,0.0364320388354124,0.0174231537214278,1.43192520947161,0.3426190757985817
5b6dbd2384a7760001c9c7fd,34,514,225,43,92,0.0,0.8,5.952979999994068,12.305075,101,0.0378405940611743,0.0193529800202657,1.196312369024562,0.3963229224076608
5b6dbd2384a7760001c9c7fd,35,609,140,125,139,0.0,0.8,5.952979999994068,12.305075,109,0.0328541284392662,0.0166468133573753,2.4997189712344228,0.3282865938730799
5b6dbd2384a7760001c9c7fd,36,544,60,125,130,0.0,0.8,5.952979999994068,12.305075,98,0.0384387755094789,0.0451366599174366,8.121975078179865,0.3737583677749603
5b6dbd2384a7760001c9c7fd,37,850,228,205,220,0.0,0.8,5.952979999994068,12.305075,164,0.0323609756074989,0.0126849435560399,2.1153157414880366,0.3171288629419242
5b6dbd2384a7760001c9c7fd,38,978,511,157,172,0.0,0.8,5.952979999994068,12.305075,188,0.0347319148971696,0.030510084991934,9.884905408965553,0.2511287731829962
5b6dbd2384a7760001c9c7fd,39,210,61,8,10,0.0,0.8,5.952979999994068,12.305075,39,0.03468717949086,0.0169383119115236,1.875381755016562,0.3643143278512651
5b9b422307c6960001614c35,1,735,312,18,60,0.4285714285714285,0.8,10.16508999997377,13.6520725,9,0.0376999999973433,0.0150737353973874,-0.4145079728454657,0.591218031297332
5b9b422307c6960001614c35,2,1500,829,56,152,0.4285714285714285,0.8,10.16508999997377,13.6520725,21,0.0418857142982001,0.0168247818907944,-0.2850047031195832,0.4660491552125158
5b9b422307c6960001614c35,3,1486,798,54,174,0.4285714285714285,0.8,10.16508999997377,13.6520725,19,0.0352368421153014,0.0180750660145066,-0.7415452479681786,0.5290575057999615
5b9b422307c6960001614c35,4,917,691,16,57,0.4285714285714285,0.8,10.16508999997377,13.6520725,7,0.0434428571257934,0.0116404262794393,-1.4615225661892242,0.6149108462503018
5b9b422307c6960001614c35,6,1005,383,36,98,0.4285714285714285,0.8,10.16508999997377,13.6520725,13,0.0393538461373454,0.0159449373083423,-1.5206819557645332,0.4967418567923439
5b9b422307c6960001614c35,13,1347,800,115,211,0.4285714285714285,0.8,10.16508999997377,13.6520725,15,0.03647999998252,0.0167091164051151,-0.821838029934101,0.4437578828241237
5b9b422307c6960001614c35,30,1239,627,68,220,0.4285714285714285,0.8,10.16508999997377,13.6520725,12,0.0387750000059554,0.0161025195767549,-1.4268823500837782,0.6760193522364749
5b9b422307c6960001614c35,34,866,278,203,297,0.4285714285714285,0.8,10.16508999997377,13.6520725,6,0.0255333333373369,0.0228742358662964,-0.087445722451898,0.6187769319447645
5b9b422307c6960001614c35,35,640,256,58,128,0.4285714285714285,0.8,10.16508999997377,13.6520725,10,0.0363200000000279,0.0149003206233356,-0.28466669400132,0.5606442609697159
5b9b422307c6960001614c35,36,1075,423,90,186,0.4285714285714285,0.8,10.16508999997377,13.6520725,9,0.031677777806913,0.0172765576384635,-0.5498680696710908,0.6538581770950959
5b9b422307c6960001614c35,37,1520,717,122,242,0.4285714285714285,0.8,10.16508999997377,13.6520725,17,0.0409588235265953,0.0131125921792328,-1.066647253632774,0.3859167222812324
5b9b422307c6960001614c35,38,1759,847,232,413,0.4285714285714285,0.8,10.16508999997377,13.6520725,15,0.0346533333269568,0.0190893338649771,-0.7912235780155421,0.4514386157071327
5b9b422307c6960001614c35,39,296,38,62,94,0.4285714285714285,0.8,10.16508999997377,13.6520725,3,0.0243333333174866,0.0254671029384008,0.374311741972909,0.7618693799734699
5ba06f03962418000113684d,1,407,102,37,45,0.0,0.9,10.746360000002324,8.3901275,2,0.0402500000000145,0.0569220958855376,,1.0
5ba06f03962418000113684d,2,950,345,196,202,0.0,0.9,10.746360000002324,8.3901275,8,0.0755874999910423,0.0406981374883732,0.3413123165776979,0.7327944025071698
5ba06f03962418000113684d,3,332,50,106,108,0.0,0.9,10.746360000002324,8.3901275,2,0.0231499999761763,0.0115258404996489,,1.0
5ba06f03962418000113684d,4,738,329,139,153,0.0,0.9,10.746360000002324,8.3901275,6,0.0375166666706306,0.0209130023567872,0.9111217091412108,0.7667020277946562
5ba06f03962418000113684d,6,327,165,20,32,0.0,0.9,10.746360000002324,8.3901275,4,0.0173749999880772,0.0155521434616252,-0.2236760512027425,0.766645783234581
5ba06f03962418000113684d,13,416,200,70,102,0.0,0.9,10.746360000002324,8.3901275,6,0.0598999999960439,0.0240526090249942,0.4232111982395268,0.6556613483052822
5ba06f03962418000113684d,30,351,94,126,164,0.0,0.9,10.746360000002324,8.3901275,2,0.0326499999880467,0.025102290715218,,1.0
5ba06f03962418000113684d,34,367,74,148,172,0.0,0.9,10.746360000002324,8.3901275,8,0.0303500000029665,0.0126154100814405,-2.524170744693046,0.5676264789628315
5ba06f03962418000113684d,35,243,52,100,128,0.0,0.9,10.746360000002324,8.3901275,2,0.0300499999881272,0.0259508188527557,,0.9999999999999998
5ba06f03962418000113684d,36,294,102,68,104,0.0,0.9,10.746360000002324,8.3901275,4,0.0267999999761784,0.0178773599665672,-1.9927736514859096,0.764018851461016
5ba06f03962418000113684d,37,897,372,223,289,0.0,0.9,10.746360000002324,8.3901275,2,0.039749999952344,0.0135057395543502,,1.0
5ba06f03962418000113684d,38,658,208,241,261,0.0,0.9,10.746360000002324,8.3901275,12,0.0383166666825664,0.0162936035267139,1.875854349610649,0.4701846405628878
5ba06f03962418000113684d,39,134,8,56,58,0.0,0.9,10.746360000002324,8.3901275,3,0.0195000000159057,0.0256828736980224,1.4470398810921383,0.7438390843353013
5ba3b4b2509a380001bee71d,1,247,115,15,17,0.2857142857142857,0.7,5.849290000002423,6.817275,10,0.0477599999761246,0.0102909021218745,-0.6700707723634421,0.5508728798989161
5ba3b4b2509a380001bee71d,2,422,278,14,18,0.2857142857142857,0.7,5.849290000002423,6.817275,19,0.0495473684147443,0.0171863760313467,1.9688317619747695,0.3902431119002537
5ba3b4b2509a380001bee71d,3,404,142,54,77,0.2857142857142857,0.7,5.849290000002423,6.817275,20,0.044520000000002,0.0105932749295108,-1.0741641442714296,0.4650354826241497
5ba3b4b2509a380001bee71d,4,363,182,43,70,0.2857142857142857,0.7,5.849290000002423,6.817275,13,0.0445846153809865,0.0080386406429128,-1.6008115365471876,0.6233537200199151
5ba3b4b2509a380001bee71d,6,266,80,37,37,0.2857142857142857,0.7,5.849290000002423,6.817275,5,0.0421999999952767,0.0151395178459857,0.3857030308380038,0.5829858588396754
5ba3b4b2509a380001bee71d,13,464,115,119,129,0.2857142857142857,0.7,5.849290000002423,6.817275,12,0.0501916666687091,0.0245769092778549,0.1249291978101663,0.5927451306738732
5ba3b4b2509a380001bee71d,30,464,115,115,117,0.2857142857142857,0.7,5.849290000002423,6.817275,6,0.0588500000398801,0.0274513934066689,0.4798028031272894,0.5850092631469723
5ba3b4b2509a380001bee71d,34,243,30,71,73,0.2857142857142857,0.7,5.849290000002423,6.817275,5,0.0362799999618311,0.009359861103332,0.5230681349500923,0.777813333113682
5ba3b4b2509a380001bee71d,35,243,22,85,85,0.2857142857142857,0.7,5.849290000002423,6.817275,5,0.0602199999666315,0.0302194804718922,-1.1647746044168423,0.6376452574639917
5ba3b4b2509a380001bee71d,36,367,80,109,119,0.2857142857142857,0.7,5.849290000002423,6.817275,3,0.035800000024014,0.0318745980485977,-1.3215123069544887,0.6676287697950026
5ba3b4b2509a380001bee71d,37,293,71,66,70,0.2857142857142857,0.7,5.849290000002423,6.817275,4,0.0381749999939986,0.0257765235564483,-1.85370119731058,0.5116118819183952
5ba3b4b2509a380001bee71d,38,486,208,100,110,0.2857142857142857,0.7,5.849290000002423,6.817275,3,0.049133333325349,0.0058380933327565,-0.8633541886474285,0.8181837040444617
5ba3b4b2509a380001bee71d,39,88,7,30,30,0.2857142857142857,0.7,5.849290000002423,6.817275,3,0.0338333333332532,0.0331711220122566,-0.1850875038359136,0.6687400919241527
5bbc0004ac45e6000131d380,1,219,18,139,143,0.8571428571428571,0.7,9.541829999998232,9.913525,2,0.0815000000000054,0.0074953318975068,,1.0
5bbc0004ac45e6000131d380,2,290,29,184,198,0.8571428571428571,0.7,9.541829999998232,9.913525,3,0.0589000000059816,0.0515357157771202,-1.5748636682265098,0.7138203803594164
5bbc0004ac45e6000131d380,3,218,20,143,154,0.8571428571428571,0.7,9.541829999998232,9.913525,5,0.0934799999940324,0.0663746337094195,-0.0033496171979555,0.7041317046787149
5bbc0004ac45e6000131d380,4,303,21,266,268,0.8571428571428571,0.7,9.541829999998232,9.913525,4,0.0995749999925283,0.0741342194882778,-0.8076201556978058,0.5752378563319467
5bbc0004ac45e6000131d380,6,202,44,66,70,0.8571428571428571,0.7,9.541829999998232,9.913525,5,0.0795800000095247,0.0468188744028479,-1.7241100469623236,0.6735526094945564
5bbc0004ac45e6000131d380,13,317,95,104,110,0.8571428571428571,0.7,9.541829999998232,9.913525,7,0.1161285714277052,0.0458446912419498,1.0948084750690077,0.4826074071363785
5bbc0004ac45e6000131d380,30,229,52,106,114,0.8571428571428571,0.7,9.541829999998232,9.913525,1,0.0,,,0.0
5bbc0004ac45e6000131d380,34,153,68,10,20,0.8571428571428571,0.7,9.541829999998232,9.913525,3,0.0859999999980166,0.0101887192511832,-1.3914934273814457,0.6671137530119766
5bbc0004ac45e6000131d380,35,161,62,15,21,0.8571428571428571,0.7,9.541829999998232,9.913525,3,0.0316999999980303,0.0549060105965217,1.7320508075688776,0.7405401834922366
5bbc0004ac45e6000131d380,36,149,68,16,21,0.8571428571428571,0.7,9.541829999998232,9.913525,2,0.092399999996974,0.0123036579883666,,1.0
5bbc0004ac45e6000131d380,37,382,71,123,159,0.8571428571428571,0.7,9.541829999998232,9.913525,9,0.1027444444503898,0.0318165488038726,2.1879200658242173,0.4811009224013968
5bbc0004ac45e6000131d380,38,351,180,87,95,0.8571428571428571,0.7,9.541829999998232,9.913525,5,0.0770800000011604,0.0833427381381172,0.7285250805267698,0.5688780192576167
5bbc0004ac45e6000131d380,39,94,9,39,43,0.8571428571428571,0.7,9.541829999998232,9.913525,3,0.0623666666666393,0.054127657748429,-1.6985842134626288,0.8261726212568539
5be8a1701664db0001d804f8,1,451,144,60,62,0.2857142857142857,0.6,10.548239999994644,11.068835,8,0.0491000000007535,0.0216781654462072,-1.8098114721787808,0.4701368360896034
5be8a1701664db0001d804f8,2,1092,298,389,408,0.2857142857142857,0.6,10.548239999994644,11.068835,13,0.0376076923086083,0.0173167289780534,-0.6038226556651407,0.6746823295339307
5be8a1701664db0001d804f8,3,915,315,108,112,0.2857142857142857,0.6,10.548239999994644,11.068835,8,0.0465624999962824,0.0237315304101755,-1.0946576793330245,0.4864426309361511
5be8a1701664db0001d804f8,4,1103,573,18,18,0.2857142857142857,0.6,10.548239999994644,11.068835,30,0.0498200000000037,0.0096420558671854,-0.9405785935016598,0.4084659193388837
5be8a1701664db0001d804f8,6,517,84,194,194,0.2857142857142857,0.6,10.548239999994644,11.068835,21,0.045014285711735,0.0141935297132042,-2.077513813892101,0.5103186566334961
5be8a1701664db0001d804f8,13,864,204,285,287,0.2857142857142857,0.6,10.548239999994644,11.068835,15,0.04326000000596,0.0203362378927369,-1.4560647751306837,0.4164108367572391
5be8a1701664db0001d804f8,30,1077,471,232,238,0.2857142857142857,0.6,10.548239999994644,11.068835,26,0.0445153846176634,0.0126793278164689,-0.169358796862815,0.3678394001003804
5be8a1701664db0001d804f8,34,565,209,56,60,0.2857142857142857,0.6,10.548239999994644,11.068835,3,0.0252333333293711,0.0063058174237448,1.70074096219125,0.7164788675291373
5be8a1701664db0001d804f8,35,549,203,12,16,0.2857142857142857,0.6,10.548239999994644,11.068835,14,0.038442857145387,0.0189355877549867,-1.3059772725793874,0.4606390468677455
5be8a1701664db0001d804f8,36,606,380,19,23,0.2857142857142857,0.6,10.548239999994644,11.068835,7,0.0462999999974356,0.0156348968598018,-1.0393119853567645,0.5837895065257669
5be8a1701664db0001d804f8,37,1088,544,176,192,0.2857142857142857,0.6,10.548239999994644,11.068835,5,0.035440000010748,0.0207373575995003,-1.8125665007102776,0.7621178289658547
5be8a1701664db0001d804f8,38,1364,988,102,146,0.2857142857142857,0.6,10.548239999994644,11.068835,22,0.0468772727251207,0.0171820762600691,-1.1760231759859858,0.5644016231482709
