Participant,Paragraph,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp,cluster_num_clusters,cluster_avg_duration,cluster_sd_duration,cluster_skew_duration,dispersion
633ad9d63b298a0cb0fd0b05,18,191,30,0,5,19,0.0411157894737223,0.0139928657675514,-1.1517912864285291,0.481651767699241
633ad9d63b298a0cb0fd0b05,19,187,30,5,5,18,0.0397888888891818,0.0162951775215619,-0.5581483300563359,0.3550795256919204
633ad9d63b298a0cb0fd0b05,20,678,314,42,73,44,0.0448159090908765,0.0131374830902049,0.0684471395871268,0.3921140807726306
633ad9d63b298a0cb0fd0b05,21,609,186,28,48,57,0.0443771929826501,0.011222506365387,0.4638937894895253,0.4262325544738641
633ad9d63b298a0cb0fd0b05,22,448,98,9,24,53,0.0424679245284556,0.014087621047046,-0.5436932050062072,0.4740372508696101
633ad9d63b298a0cb0fd0b05,23,78,13,0,0,8,0.0360249999999026,0.0139690218493069,-0.7307127919696503,0.6139324691073595
633ad9d63b298a0cb0fd0b05,24,545,276,9,18,49,0.0442346938772605,0.0116136692275462,0.5851857617213332,0.55981826120854
633ad9d63b298a0cb0fd0b05,25,487,242,0,9,39,0.0427743589744338,0.0082754779781403,-0.2756074827485485,0.5386576860764586
633ad9d63b298a0cb0fd0b05,26,691,388,19,39,60,0.0430383333335329,0.0108882317391749,0.2065643593039164,0.4507955039802929
633ad9d63b298a0cb0fd0b05,27,297,83,13,45,29,0.0424379310346147,0.0106303276994302,0.6856414848191268,0.5165775185098674
633ad9d63b298a0cb0fd0b05,28,444,165,25,32,35,0.0408257142858306,0.0127522395461332,-1.0655526872105003,0.3345717009931317
633ad9d63b298a0cb0fd0b05,29,780,501,31,57,41,0.0472707317076218,0.0144662580493262,0.2907892422890805,0.3691328148708937
633ad9d63b298a0cb0fd0b05,30,796,611,4,20,50,0.0437520000000224,0.0112566033228522,-0.1374497192069697,0.3000027306667466
633ad9d63b298a0cb0fd0b05,31,685,327,45,97,61,0.0424918032785922,0.0106512643234575,0.8018107724393579,0.3713096777359362
633ad9d63b298a0cb0fd0b05,32,415,158,8,35,34,0.0472352941173344,0.0146402492600522,1.0606488655219517,0.5378617914914086
633ad9d63b298a0cb0fd0b05,33,228,76,8,12,21,0.0414714285714571,0.0119784866676547,0.8349283888029466,0.4951868842303881
633ad9d63b298a0cb0fd0b05,34,543,219,87,132,48,0.0450187500001269,0.0135038789738746,-0.1962433278583722,0.5863615688570021
633ad9d63b298a0cb0fd0b05,35,436,91,87,129,41,0.0493243902442432,0.0152289983336609,1.963989831253906,0.2678349490503044
633ad9d63b298a0cb0fd0b05,36,518,206,107,126,42,0.0459142857141405,0.014953971190503,1.0232219424466062,0.464569430177558
633ad9d63b298a0cb0fd0b05,37,780,365,113,131,83,0.0435518072288988,0.0119021965736851,-0.1063273663954108,0.4728446386815696
633ad9d63b298a0cb0fd0b05,38,942,504,178,215,110,0.0437609090908807,0.0108053426766901,0.3501978485732585,0.3942162074291194
633ad9d63b298a0cb0fd0b05,39,179,57,10,13,17,0.0461117647061069,0.018213246633186,1.5215897252674906,0.3819192740307898
633ad9d63b298a0cb0fd0b05,40,596,292,24,41,65,0.0447292307692037,0.0136008699522838,2.0533181515481376,0.4275007622737992
63403b7f3fd164408c5ad4b0,1,937,126,142,281,58,0.0433379310196891,0.012422388234051,-0.5213928080757633,0.4431556473349264
63403b7f3fd164408c5ad4b0,2,1594,393,281,479,128,0.0333617187507434,0.0164660094839394,0.2550675618019103,0.3413039758920149
63403b7f3fd164408c5ad4b0,3,1044,161,198,316,58,0.0456844827471151,0.0158361656000052,1.1202460121891538,0.4422057764919079
63403b7f3fd164408c5ad4b0,4,1549,470,334,576,78,0.0478115384542029,0.0208984991808679,3.120384019619898,0.5038862292262573
63403b7f3fd164408c5ad4b0,5,233,34,13,24,15,0.0453333333206035,0.0170169523270549,-1.232823802846363,0.2907104208919662
63403b7f3fd164408c5ad4b0,6,890,221,116,194,46,0.0418108695641704,0.014387837886919,-0.4840645556169451,0.3274083466932646
63403b7f3fd164408c5ad4b0,7,1080,294,75,169,39,0.0422179487106026,0.0154399153288825,-0.690085221931735,0.3688959356064317
63403b7f3fd164408c5ad4b0,8,335,63,7,11,40,0.0291249999892641,0.0177488135978489,0.398806318368335,0.431960522145142
63403b7f3fd164408c5ad4b0,9,1451,322,189,358,72,0.0447916666693121,0.0162109313596776,0.5136911706197056,0.4548720374633322
63403b7f3fd164408c5ad4b0,10,533,75,119,170,26,0.0425999999981655,0.0100550882612584,0.2670656914347732,0.4424060053109406
63403b7f3fd164408c5ad4b0,11,990,288,148,236,50,0.0457180000009661,0.0145542572608707,0.8926450371589774,0.4338853643774072
63403b7f3fd164408c5ad4b0,12,626,191,49,117,61,0.0283901639359914,0.0176728860556119,1.3152702926775242,0.4405157311149529
63403b7f3fd164408c5ad4b0,13,2610,1472,390,628,196,0.0356811224489827,0.0165139381990625,0.034776313944381,0.3138416045853038
63403b7f3fd164408c5ad4b0,14,807,202,147,220,43,0.0491651162735217,0.0310162467616817,2.488419636912824,0.4820368408993792
63403b7f3fd164408c5ad4b0,15,1107,290,95,153,114,0.0247578947176062,0.0145870526475062,1.0568867280607226,0.2534024369025185
63403b7f3fd164408c5ad4b0,16,309,33,10,15,20,0.0424700000333657,0.012681860250584,-2.171361699368651,0.42002661982511
63403b7f3fd164408c5ad4b0,17,122,32,5,7,13,0.0405999999816719,0.0171995639407781,-1.679313769680266,0.4232628487282088
63403b7f3fd164408c5ad4b0,18,524,148,84,109,28,0.0453928571326482,0.0164382554980656,0.1088844917557494,0.4802119489153427
63403b7f3fd164408c5ad4b0,19,399,80,75,130,30,0.0440900000143082,0.013598107115733,-1.5409586886301003,0.4347390106577224
63403b7f3fd164408c5ad4b0,20,1618,884,232,392,189,0.0252291005253207,0.0151446728936793,1.3406648621994557,0.4117749401410751
63403b7f3fd164408c5ad4b0,21,1156,618,99,201,79,0.0332316455774612,0.0192685245446768,0.4985422972050665,0.4082907885176466
63403b7f3fd164408c5ad4b0,22,974,462,87,196,61,0.0421442623075864,0.014167986500416,-0.1103964536180843,0.3598028116360441
63403b7f3fd164408c5ad4b0,23,144,56,2,12,8,0.0365374999761685,0.0220008400658774,-0.6380476981681127,0.6681427492641827
63403b7f3fd164408c5ad4b0,24,1008,609,151,236,60,0.0475150000063534,0.0136003592362593,-0.2701360894687716,0.3888240541823379
63403b7f3fd164408c5ad4b0,25,941,468,123,223,63,0.0416126984278338,0.012665555180381,-0.2132499546508424,0.4756561280732026
63403b7f3fd164408c5ad4b0,26,2327,817,602,805,132,0.0475393939549258,0.0176044137191028,3.4146268867922625,0.3444223451378168
63403b7f3fd164408c5ad4b0,27,504,156,42,89,34,0.0422294117689038,0.0110545076375315,-1.7790265626450703,0.3711098262051934
63403b7f3fd164408c5ad4b0,28,1747,932,126,274,87,0.0469103448275827,0.0192609379104283,2.258675581681062,0.4194394421174624
63403b7f3fd164408c5ad4b0,29,1669,1106,109,257,121,0.0321917355462526,0.0177184865195932,0.4304991191489794,0.3544815018764388
63403b7f3fd164408c5ad4b0,30,1503,839,176,302,81,0.0450888888900757,0.0123717621984722,0.6523054999995742,0.4109499615116658
63403b7f3fd164408c5ad4b0,31,868,417,75,151,52,0.0452096153754558,0.0141449257843402,-0.2333116828648684,0.4675004656215643
63403b7f3fd164408c5ad4b0,32,890,353,86,162,53,0.0445037735794952,0.0135996318248934,-0.5179304939165912,0.4492027940560014
63403b7f3fd164408c5ad4b0,33,325,107,13,25,22,0.0401272727381392,0.016342791708608,-0.3969618577129862,0.6768509686766325
63403b7f3fd164408c5ad4b0,34,800,371,53,106,58,0.0457655172553671,0.0129019725186137,0.3213398766519225,0.4519949010054247
63403b7f3fd164408c5ad4b0,35,754,456,35,72,86,0.0262906976860737,0.0147730488155162,0.78411309870158,0.3241758043246059
63403b7f3fd164408c5ad4b0,36,1051,497,82,124,102,0.0310499999957914,0.021827899081604,2.187895360193953,0.321568052277053
63403b7f3fd164408c5ad4b0,37,1563,958,89,190,88,0.0451909090892709,0.0111989494454142,-0.0256942324564746,0.43388335664683
63403b7f3fd164408c5ad4b0,38,2067,1529,145,267,123,0.0446983739883925,0.0121245718806937,0.2779941239744204,0.3828590319342597
63403b7f3fd164408c5ad4b0,39,355,118,16,57,18,0.0357388888756506,0.0145079750707977,-0.9561869784189772,0.5420159464900295
63403b7f3fd164408c5ad4b0,40,1252,741,74,164,77,0.0462961038837249,0.0160969712898916,1.374089920225275,0.2514334928870901
634265d4ff46e9c74d9fe152,1,418,44,168,177,82,0.0508853658542044,0.0040301371470356,2.7724391850184924,0.3112985198530396
634265d4ff46e9c74d9fe152,2,495,167,148,160,99,0.0510686868685058,0.0091833661351241,-2.399991072251241,0.306390897830582
634265d4ff46e9c74d9fe152,3,488,130,168,196,106,0.0515141509438459,0.0058217398584602,4.135965376269934,0.3706028530010595
634265d4ff46e9c74d9fe152,4,570,238,167,179,138,0.0508637681161994,0.0054429213658405,-5.465777603658188,0.3400943420305987
634265d4ff46e9c74d9fe152,5,258,10,88,92,54,0.0511074074074612,0.0055664375603348,3.599605479674472,0.3890164180586627
634265d4ff46e9c74d9fe152,6,356,90,143,157,77,0.0503584415576667,0.0070047418276264,-4.7012576830010415,0.3321254684873645
634265d4ff46e9c74d9fe152,7,293,76,75,84,72,0.0496430555564255,0.0066730660307911,-5.994562714210591,0.4147193480405567
634265d4ff46e9c74d9fe152,8,62,14,9,11,15,0.048219999999591,0.0159930877913628,-1.8071221414243168,0.4877399984529748
634265d4ff46e9c74d9fe152,9,448,146,109,122,106,0.0495443396225273,0.0073677040452212,-5.8326094802192765,0.3407313450542
634265d4ff46e9c74d9fe152,10,122,13,51,66,31,0.050280645161096,0.0021892798446099,0.5614544270613052,0.391117153021302
634265d4ff46e9c74d9fe152,11,221,46,56,69,49,0.0514265306124902,0.0043095714944777,-0.7129755596006574,0.3953601146978843
634265d4ff46e9c74d9fe152,12,295,66,92,101,76,0.0500855263145365,0.0063937407715124,-6.450731443144413,0.3949634467960015
634265d4ff46e9c74d9fe152,13,507,204,123,139,119,0.0504403361343543,0.007912180261853,-3.382065178438716,0.3234078654833851
634265d4ff46e9c74d9fe152,14,670,189,204,217,174,0.0505747126435432,0.0032903333074991,0.407569899916853,0.3607399636688559
634265d4ff46e9c74d9fe152,15,225,53,62,62,58,0.0497758620681955,0.0072805511254048,-5.616362382774644,0.3957671575300482
634265d4ff46e9c74d9fe152,16,79,0,18,20,22,0.0496999999982392,0.0042086079589526,-1.6063236768596516,0.4972033681316539
634265d4ff46e9c74d9fe152,17,58,12,15,17,15,0.0479266666670625,0.013872092574227,-3.305871305677302,0.5108476415378445
634265d4ff46e9c74d9fe152,18,193,24,56,64,43,0.0483674418603954,0.011033017998529,-4.163345023227033,0.3754342988376251
634265d4ff46e9c74d9fe152,19,116,14,50,50,29,0.0488310344847041,0.010111807224165,-4.120705022398391,0.4222430420718896
634265d4ff46e9c74d9fe152,20,430,150,122,129,109,0.0511394495403527,0.0027138880938717,1.147260091117574,0.280024549672052
634265d4ff46e9c74d9fe152,21,324,64,107,121,78,0.0510384615395698,0.0046695540753481,4.93531668713262,0.3657184701923602
634265d4ff46e9c74d9fe152,22,316,66,96,111,84,0.0491845238091027,0.008283144359803,-4.961118957016933,0.4077298028198385
634265d4ff46e9c74d9fe152,23,99,16,36,36,26,0.050923076924216,0.0068344016665426,1.687743686351232,0.3654941051859526
634265d4ff46e9c74d9fe152,24,411,99,123,139,108,0.0508027777776942,0.0062437326826305,-4.80762363432915,0.3530246697167297
634265d4ff46e9c74d9fe152,25,730,159,233,267,200,0.0504324999999563,0.0079819830882463,1.925532315874795,0.2820724759897328
634265d4ff46e9c74d9fe152,26,395,138,134,139,103,0.0508922330095631,0.0036954049188829,2.5921684641635774,0.2431626775145215
634265d4ff46e9c74d9fe152,27,173,29,50,50,44,0.050309090907126,0.003213331111699,-0.8475713897452621,0.4228421494430101
634265d4ff46e9c74d9fe152,28,194,62,53,61,44,0.0490090909096297,0.0124515398913978,-2.3164995672513755,0.4086066454105824
634265d4ff46e9c74d9fe152,29,471,159,172,185,118,0.0504584745761949,0.0053317357586723,-7.222802645317234,0.3465921457834267
634265d4ff46e9c74d9fe152,30,418,148,113,120,99,0.0518505050508966,0.0052415018446636,3.226128193678045,0.3803606082894461
634265d4ff46e9c74d9fe152,31,332,69,113,122,77,0.0523207792202724,0.0064040558213518,2.365010017160984,0.3903364034402704
634265d4ff46e9c74d9fe152,32,275,44,85,87,64,0.0513671874995368,0.0091293014152632,-1.6873411249155028,0.3666356909953988
634265d4ff46e9c74d9fe152,33,877,95,303,317,213,0.0510028169017881,0.006644318863608,-3.2144439600947803,0.2323394104367051
634265d4ff46e9c74d9fe152,34,409,77,196,199,107,0.0506990654201994,0.0056118892544961,-6.94463912909598,0.3996799502871845
634265d4ff46e9c74d9fe152,35,283,27,150,162,74,0.0498189189194476,0.0067374170013873,-5.495074382579834,0.3704541938983819
634265d4ff46e9c74d9fe152,36,390,73,154,159,101,0.0514613861389644,0.0040066686979613,2.377949218485092,0.3589462251565386
634265d4ff46e9c74d9fe152,37,537,125,208,221,134,0.0514365671644904,0.0044443516749297,2.3508262160291724,0.301213756793814
634265d4ff46e9c74d9fe152,38,771,260,277,301,199,0.0514889447233916,0.0055770524047335,-2.4147205072904487,0.3672406508793149
634265d4ff46e9c74d9fe152,39,169,22,47,53,43,0.0491348837205797,0.00814683355739,-5.393322538558985,0.4125729267779524
634265d4ff46e9c74d9fe152,40,882,156,352,377,213,0.0512737089202474,0.005400477254511,-2.451070271391195,0.3485001830847562
634628e1fb755d3adb009a70,1,814,313,147,221,62,0.0378241935486348,0.0106626925131562,1.0602970672186098,0.4004946970777511
634628e1fb755d3adb009a70,2,1389,640,176,224,112,0.0421999999997556,0.0153775254276353,0.4763220409002349,0.2509261008315914
634628e1fb755d3adb009a70,3,1093,432,62,96,91,0.0415912087919284,0.0195650689202764,2.222752336213684,0.4398497977381203
634628e1fb755d3adb009a70,4,1561,842,146,198,47,0.0489234042555897,0.0080145306290931,-0.6240901479796465,0.3234844278531619
634628e1fb755d3adb009a70,5,356,14,207,227,6,0.0452500000000098,0.014186014238795,-2.3271521907671686,0.3909127718510725
634628e1fb755d3adb009a70,6,792,176,268,301,20,0.0442700000002523,0.0144868760938047,-2.526025548630519,0.2168495020460044
634628e1fb755d3adb009a70,7,855,149,325,380,32,0.0465625000004401,0.0115254207118161,-0.3230178640428905,0.3918083390012054
634628e1fb755d3adb009a70,8,147,2,63,71,2,0.008299999997007,0.0117379725634639,,1.0
634628e1fb755d3adb009a70,9,867,115,535,561,48,0.08165833333406,0.1419184285236344,5.542782385929091,0.1386050713438145
634628e1fb755d3adb009a70,10,374,82,72,84,15,0.0476399999995572,0.0087809696827437,-3.872429762352055,0.4465642297048923
634628e1fb755d3adb009a70,11,771,71,459,537,7,0.0404285714285898,0.0188461060775441,-2.1669046649306383,0.4794639043137584
634628e1fb755d3adb009a70,12,592,106,224,242,39,0.0491692307691632,0.0160813909108287,1.225484882178081,0.3780838899347762
634628e1fb755d3adb009a70,13,1474,336,480,575,77,0.0510012987008213,0.0113029047675576,1.1204491205835434,0.3643991062540848
634628e1fb755d3adb009a70,14,744,99,353,399,47,0.0488574468086818,0.013153818170457,-0.417283114735045,0.3389199967448815
634628e1fb755d3adb009a70,15,589,34,411,449,7,0.0474999999999653,0.0243537813634671,-0.9951855711219414,0.4769059857746116
634628e1fb755d3adb009a70,16,232,2,185,201,5,0.0333599999994021,0.0235115503529701,-0.8926972639754956,0.6420635520081223
634628e1fb755d3adb009a70,17,108,0,106,108,3,0.0115333333333296,0.0123127305392911,0.5167491605907545,0.6821109043877466
634628e1fb755d3adb009a70,18,322,7,255,281,8,0.0362000000005165,0.0200738636040851,-1.0637379772516409,0.6548812604920012
634628e1fb755d3adb009a70,19,314,13,192,220,9,0.0380444444442728,0.0177637349050308,-1.6686423338267382,0.4998611763264413
634628e1fb755d3adb009a70,20,1369,437,306,400,64,0.0482984374997664,0.0053816706023914,-3.956960831101358,0.4285322186140981
634628e1fb755d3adb009a70,21,920,231,319,377,12,0.0443583333324492,0.0147726072257298,-2.942567884410021,0.3978820826834424
634628e1fb755d3adb009a70,22,821,271,269,339,25,0.0477839999991052,0.0151232073319113,-0.9909704175426698,0.5566851371309537
634628e1fb755d3adb009a70,23,109,30,0,0,4,0.0323499999988724,0.0204457819621807,-0.0330410253532362,0.7227977075355808
634628e1fb755d3adb009a70,24,973,425,114,194,36,0.0489972222223229,0.0143181500424314,-1.595979442210703,0.4387416879834427
634628e1fb755d3adb009a70,25,848,199,316,423,21,0.0526809523806926,0.0138224679076996,0.4130401426107471,0.3146016665644622
634628e1fb755d3adb009a70,26,1380,591,374,476,39,0.0493615384622695,0.0101188364050134,-0.2616790627328777,0.198455897012002
634628e1fb755d3adb009a70,27,556,60,266,288,16,0.0471374999991856,0.0117257480225017,-1.7120212075451926,0.3265778360807286
634628e1fb755d3adb009a70,28,946,167,397,493,11,0.0415181818174797,0.0170649241531082,-2.0293414830838654,0.6426588264543434
634628e1fb755d3adb009a70,29,1226,583,200,290,30,0.0458933333338872,0.0121120325854618,-2.438070779165338,0.3835083272595987
634628e1fb755d3adb009a70,30,1130,447,177,290,16,0.0474562499996059,0.0115611400101893,-2.2863146266404297,0.346844752184303
634628e1fb755d3adb009a70,31,654,121,206,248,14,0.0463999999996901,0.0133549760244211,-3.741522898708612,0.4193396001742614
634628e1fb755d3adb009a70,32,804,358,63,105,33,0.0492666666670087,0.0135126715218551,-1.0076510686216271,0.2990172555293062
634628e1fb755d3adb009a70,33,452,164,50,62,7,0.0414285714291971,0.0270210852417151,-0.1898579088699137,0.4943026338982041
634628e1fb755d3adb009a70,34,850,469,29,61,37,0.0520756756751951,0.0111556763181941,1.0957713573124737,0.3182151879074094
634628e1fb755d3adb009a70,35,754,468,34,63,39,0.0450358974350826,0.0131917934457319,-0.7776368595760564,0.3713806837444153
634628e1fb755d3adb009a70,36,906,441,38,126,68,0.0479441176468255,0.0112016441004615,-0.0943321948448241,0.390682290463716
634628e1fb755d3adb009a70,37,1198,257,535,696,47,0.0476255319144595,0.008029956632171,-4.990883102168148,0.2450518640914432
634628e1fb755d3adb009a70,38,1497,343,916,1072,113,0.0495442477880627,0.012467915523971,2.8399482513483,0.2424697507355598
634628e1fb755d3adb009a70,39,282,6,163,197,17,0.0446647058819841,0.0173781091161045,-0.7458685552888843,0.257316299910396
634628e1fb755d3adb009a70,40,950,88,551,657,76,0.0495249999995707,0.0101341814338996,0.9764003580856684,0.2021892604524423
634696400ff1ac25ed01ad11,1,306,21,159,167,26,0.0503423076915191,0.0169281581541473,2.700902919166333,0.531025508768233
634696400ff1ac25ed01ad11,2,914,114,467,495,85,0.0449200000002837,0.008817134292768,0.6714628869459834,0.4165991001970262
634696400ff1ac25ed01ad11,3,378,22,252,261,49,0.0477775510200406,0.0166768960109258,0.5795867821912734,0.368927307287802
634696400ff1ac25ed01ad11,4,503,87,269,276,58,0.0461465517241871,0.0068491827017597,4.182809432412277,0.3613986992747446
634696400ff1ac25ed01ad11,5,119,13,27,27,14,0.0467571428567301,0.0149171411110199,1.7197653454318087,0.395344548960173
634696400ff1ac25ed01ad11,6,341,46,148,161,34,0.0471088235291542,0.0119126204433209,2.762696765268964,0.3575035169771239
634696400ff1ac25ed01ad11,7,359,33,163,165,37,0.0486324324310626,0.021401311668078,2.0462927019964847,0.3676816971480443
634696400ff1ac25ed01ad11,8,70,7,23,23,6,0.0397666666666424,0.0136738680223889,-1.25708754366925,0.7587553701504866
634696400ff1ac25ed01ad11,9,408,54,176,180,43,0.0453116279063508,0.0068739400669167,0.9367945454992608,0.3447438612959745
634696400ff1ac25ed01ad11,10,115,0,50,50,12,0.0464833333320796,0.0106041872807206,0.5667380133210401,0.5234967512022355
634696400ff1ac25ed01ad11,11,225,13,110,118,24,0.0458416666647895,0.0114559996308692,4.442698732710125,0.3891904320250229
634696400ff1ac25ed01ad11,12,216,23,84,84,20,0.0438649999999776,0.021590623573697,0.9329952650685108,0.4307419228564097
634696400ff1ac25ed01ad11,13,534,181,194,208,56,0.0481678571433857,0.0156155412937657,3.8664239542322663,0.3215914466590653
634696400ff1ac25ed01ad11,14,260,30,83,98,29,0.0471448275853979,0.0158683779495322,0.7664680911001625,0.3137799817775623
634696400ff1ac25ed01ad11,15,234,50,57,68,25,0.0462280000009629,0.0127345501165451,-1.184981539259286,0.4508026581351664
