Participant,Paragraph,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp
632f7bec7eb646908138c15c,16,169,32,29,33
632f7bec7eb646908138c15c,17,161,2,16,20
632f7bec7eb646908138c15c,18,378,37,80,82
632f7bec7eb646908138c15c,19,326,2,106,116
632f7bec7eb646908138c15c,20,1261,138,265,305
632f7bec7eb646908138c15c,21,787,143,96,102
632f7bec7eb646908138c15c,22,819,200,75,83
632f7bec7eb646908138c15c,23,174,12,28,30
632f7bec7eb646908138c15c,24,878,200,79,99
632f7bec7eb646908138c15c,25,699,292,71,85
632f7bec7eb646908138c15c,26,738,473,38,48
632f7bec7eb646908138c15c,27,432,29,70,78
632f7bec7eb646908138c15c,28,781,344,24,36
632f7bec7eb646908138c15c,29,1140,700,61,85
632f7bec7eb646908138c15c,30,1108,706,35,61
632f7bec7eb646908138c15c,31,753,296,63,75
632f7bec7eb646908138c15c,32,691,85,101,127
632f7bec7eb646908138c15c,33,330,21,67,69
632f7bec7eb646908138c15c,34,799,217,91,101
632f7bec7eb646908138c15c,35,714,52,148,156
632f7bec7eb646908138c15c,36,813,68,240,264
632f7bec7eb646908138c15c,37,957,197,208,234
632f7bec7eb646908138c15c,38,1600,645,210,242
632f7bec7eb646908138c15c,39,282,102,8,12
632f7bec7eb646908138c15c,40,868,448,80,99
6330f30b973410dadd20eb64,1,625,241,33,50
6330f30b973410dadd20eb64,2,1265,821,55,111
6330f30b973410dadd20eb64,3,901,514,52,110
6330f30b973410dadd20eb64,4,1207,803,115,161
6330f30b973410dadd20eb64,5,163,20,7,7
6330f30b973410dadd20eb64,6,875,98,321,349
6330f30b973410dadd20eb64,7,840,39,388,420
6330f30b973410dadd20eb64,8,126,2,54,56
6330f30b973410dadd20eb64,9,792,98,329,357
6330f30b973410dadd20eb64,10,244,27,124,141
6330f30b973410dadd20eb64,11,724,204,73,99
6330f30b973410dadd20eb64,12,545,180,31,45
6330f30b973410dadd20eb64,13,1295,535,275,363
6330f30b973410dadd20eb64,14,571,231,43,62
6330f30b973410dadd20eb64,15,477,144,48,72
6330f30b973410dadd20eb64,16,190,36,12,16
6330f30b973410dadd20eb64,17,95,22,0,4
6330f30b973410dadd20eb64,18,311,92,19,29
6330f30b973410dadd20eb64,19,248,81,17,19
6330f30b973410dadd20eb64,20,1160,608,111,157
6330f30b973410dadd20eb64,21,1242,310,333,376
6330f30b973410dadd20eb64,22,1090,155,383,426
6330f30b973410dadd20eb64,23,112,4,16,28
6330f30b973410dadd20eb64,24,812,221,191,222
6330f30b973410dadd20eb64,25,708,65,297,336
6330f30b973410dadd20eb64,26,1213,233,494,553
6330f30b973410dadd20eb64,27,287,104,24,39
6330f30b973410dadd20eb64,28,948,418,84,115
6330f30b973410dadd20eb64,29,945,324,333,354
6330f30b973410dadd20eb64,30,1160,529,219,253
6330f30b973410dadd20eb64,31,658,254,39,68
6330f30b973410dadd20eb64,32,687,282,6,14
6330f30b973410dadd20eb64,33,332,119,6,9
6330f30b973410dadd20eb64,34,622,318,12,28
6330f30b973410dadd20eb64,35,846,324,21,57
6330f30b973410dadd20eb64,36,822,312,31,49
6330f30b973410dadd20eb64,37,1091,546,82,110
6330f30b973410dadd20eb64,38,1499,1087,101,216
6330f30b973410dadd20eb64,39,242,88,8,20
6330f30b973410dadd20eb64,40,844,455,36,116
6337cba5cbed8cb3514a6504,1,528,98,104,118
6337cba5cbed8cb3514a6504,2,799,60,500,542
6337cba5cbed8cb3514a6504,3,544,56,327,370
6337cba5cbed8cb3514a6504,4,860,10,766,786
6337cba5cbed8cb3514a6504,5,134,42,2,2
6337cba5cbed8cb3514a6504,6,548,97,214,226
6337cba5cbed8cb3514a6504,7,387,82,73,77
6337cba5cbed8cb3514a6504,8,71,13,16,18
6337cba5cbed8cb3514a6504,9,523,58,319,337
6337cba5cbed8cb3514a6504,10,191,30,137,139
6337cba5cbed8cb3514a6504,11,216,26,90,104
6337cba5cbed8cb3514a6504,12,404,32,330,352
6337cba5cbed8cb3514a6504,13,801,280,278,302
6337cba5cbed8cb3514a6504,14,177,98,8,14
6337cba5cbed8cb3514a6504,15,142,28,0,0
6337cba5cbed8cb3514a6504,16,91,12,15,19
6337cba5cbed8cb3514a6504,17,79,4,34,36
6337cba5cbed8cb3514a6504,18,308,182,4,14
6337cba5cbed8cb3514a6504,19,203,99,0,14
6337cba5cbed8cb3514a6504,20,368,110,154,174
6337cba5cbed8cb3514a6504,21,256,129,12,15
6337cba5cbed8cb3514a6504,22,230,84,2,16
6337cba5cbed8cb3514a6504,23,42,8,0,4
6337cba5cbed8cb3514a6504,24,255,149,0,26
6337cba5cbed8cb3514a6504,25,271,81,8,37
6337cba5cbed8cb3514a6504,26,349,241,18,38
6337cba5cbed8cb3514a6504,27,140,20,32,32
6337cba5cbed8cb3514a6504,28,235,77,20,28
6337cba5cbed8cb3514a6504,29,298,206,8,18
6337cba5cbed8cb3514a6504,30,398,318,6,32
6337cba5cbed8cb3514a6504,31,492,212,18,24
6337cba5cbed8cb3514a6504,32,421,119,2,4
6337cba5cbed8cb3514a6504,33,146,34,0,0
6337cba5cbed8cb3514a6504,34,395,173,12,20
6337cba5cbed8cb3514a6504,35,273,94,0,0
6337cba5cbed8cb3514a6504,36,257,124,14,26
6337cba5cbed8cb3514a6504,37,328,266,4,6
6337cba5cbed8cb3514a6504,38,525,407,20,44
6337cba5cbed8cb3514a6504,39,170,58,0,6
6337cba5cbed8cb3514a6504,40,407,140,30,44
63386db00f7528f25101593c,1,546,112,128,220
63386db00f7528f25101593c,2,854,427,132,246
63386db00f7528f25101593c,3,765,310,188,228
63386db00f7528f25101593c,4,1116,772,78,146
63386db00f7528f25101593c,5,163,43,0,0
63386db00f7528f25101593c,6,576,272,46,88
63386db00f7528f25101593c,7,567,319,8,29
63386db00f7528f25101593c,8,96,20,2,11
63386db00f7528f25101593c,9,634,275,25,73
63386db00f7528f25101593c,10,198,72,9,13
63386db00f7528f25101593c,11,411,177,10,20
63386db00f7528f25101593c,12,375,110,20,36
63386db00f7528f25101593c,13,972,703,58,132
63386db00f7528f25101593c,14,463,278,16,48
63386db00f7528f25101593c,15,370,150,18,32
63386db00f7528f25101593c,16,129,5,12,12
63386db00f7528f25101593c,17,68,12,8,8
63386db00f7528f25101593c,18,240,23,20,24
63386db00f7528f25101593c,19,175,37,8,15
63386db00f7528f25101593c,20,674,334,74,126
63386db00f7528f25101593c,21,690,320,64,104
63386db00f7528f25101593c,22,615,235,44,94
63386db00f7528f25101593c,23,61,10,4,8
63386db00f7528f25101593c,24,590,166,20,76
63386db00f7528f25101593c,25,642,187,50,89
63386db00f7528f25101593c,26,746,354,32,76
63386db00f7528f25101593c,27,278,110,10,24
63386db00f7528f25101593c,28,640,196,28,66
63386db00f7528f25101593c,29,711,481,52,108
63386db00f7528f25101593c,30,744,409,72,142
63386db00f7528f25101593c,31,534,267,56,102
63386db00f7528f25101593c,32,616,404,58,92
63386db00f7528f25101593c,33,192,56,14,30
63386db00f7528f25101593c,34,697,264,72,107
63386db00f7528f25101593c,35,473,307,20,44
63386db00f7528f25101593c,36,660,337,92,135
63386db00f7528f25101593c,37,677,317,68,138
63386db00f7528f25101593c,38,870,436,165,235
63386db00f7528f25101593c,39,175,50,29,39
63386db00f7528f25101593c,40,606,259,68,134
6339d33c8ee5d4d4b5607400,1,685,173,141,156
6339d33c8ee5d4d4b5607400,2,693,275,144,173
6339d33c8ee5d4d4b5607400,3,647,161,211,232
6339d33c8ee5d4d4b5607400,4,1111,591,140,171
6339d33c8ee5d4d4b5607400,5,317,17,113,113
6339d33c8ee5d4d4b5607400,6,1008,92,465,515
6339d33c8ee5d4d4b5607400,7,348,117,126,143
6339d33c8ee5d4d4b5607400,8,55,11,0,0
6339d33c8ee5d4d4b5607400,9,999,267,244,327
6339d33c8ee5d4d4b5607400,10,107,42,24,37
6339d33c8ee5d4d4b5607400,11,405,90,52,95
6339d33c8ee5d4d4b5607400,12,320,99,45,63
6339d33c8ee5d4d4b5607400,13,720,275,163,189
6339d33c8ee5d4d4b5607400,14,386,184,11,17
6339d33c8ee5d4d4b5607400,15,375,159,24,41
6339d33c8ee5d4d4b5607400,16,70,9,29,29
6339d33c8ee5d4d4b5607400,17,108,11,14,14
6339d33c8ee5d4d4b5607400,18,283,33,98,111
6339d33c8ee5d4d4b5607400,19,143,38,37,49
6339d33c8ee5d4d4b5607400,20,336,113,82,130
6339d33c8ee5d4d4b5607400,21,470,130,61,86
6339d33c8ee5d4d4b5607400,22,738,282,103,153
6339d33c8ee5d4d4b5607400,23,84,13,7,7
6339d33c8ee5d4d4b5607400,24,615,265,44,57
6339d33c8ee5d4d4b5607400,25,361,136,26,48
6339d33c8ee5d4d4b5607400,26,1336,781,69,95
6339d33c8ee5d4d4b5607400,27,123,6,36,38
6339d33c8ee5d4d4b5607400,28,650,59,156,158
6339d33c8ee5d4d4b5607400,29,653,43,276,292
6339d33c8ee5d4d4b5607400,30,1595,304,372,428
6339d33c8ee5d4d4b5607400,31,592,63,295,325
6339d33c8ee5d4d4b5607400,32,501,220,42,54
6339d33c8ee5d4d4b5607400,33,170,30,13,21
6339d33c8ee5d4d4b5607400,34,468,176,87,99
6339d33c8ee5d4d4b5607400,35,358,95,70,93
6339d33c8ee5d4d4b5607400,36,748,94,348,393
6339d33c8ee5d4d4b5607400,37,486,116,152,181
6339d33c8ee5d4d4b5607400,38,847,512,171,230
6339d33c8ee5d4d4b5607400,39,71,19,14,18
6339d33c8ee5d4d4b5607400,40,578,237,64,96
633ad9d63b298a0cb0fd0b05,1,504,141,27,55
633ad9d63b298a0cb0fd0b05,2,803,361,81,114
633ad9d63b298a0cb0fd0b05,3,660,369,41,73
633ad9d63b298a0cb0fd0b05,4,1006,512,95,128
633ad9d63b298a0cb0fd0b05,5,139,2,29,34
633ad9d63b298a0cb0fd0b05,6,396,93,56,88
633ad9d63b298a0cb0fd0b05,7,421,104,22,34
633ad9d63b298a0cb0fd0b05,8,79,3,2,2
633ad9d63b298a0cb0fd0b05,9,517,227,18,27
633ad9d63b298a0cb0fd0b05,10,198,29,0,0
633ad9d63b298a0cb0fd0b05,11,380,146,31,52
633ad9d63b298a0cb0fd0b05,12,420,116,7,8
633ad9d63b298a0cb0fd0b05,13,811,424,55,76
633ad9d63b298a0cb0fd0b05,14,440,172,16,19
633ad9d63b298a0cb0fd0b05,15,339,106,5,7
633ad9d63b298a0cb0fd0b05,16,136,27,0,0
633ad9d63b298a0cb0fd0b05,17,86,17,3,4
633ad9d63b298a0cb0fd0b05,18,191,30,0,5
633ad9d63b298a0cb0fd0b05,19,187,30,5,5
633ad9d63b298a0cb0fd0b05,20,678,314,42,73
633ad9d63b298a0cb0fd0b05,21,609,186,28,48
633ad9d63b298a0cb0fd0b05,22,448,98,9,24
633ad9d63b298a0cb0fd0b05,23,78,13,0,0
633ad9d63b298a0cb0fd0b05,24,545,276,9,18
633ad9d63b298a0cb0fd0b05,25,487,242,0,9
633ad9d63b298a0cb0fd0b05,26,691,388,19,39
633ad9d63b298a0cb0fd0b05,27,297,83,13,45
633ad9d63b298a0cb0fd0b05,28,444,165,25,32
633ad9d63b298a0cb0fd0b05,29,780,501,31,57
633ad9d63b298a0cb0fd0b05,30,796,611,4,20
633ad9d63b298a0cb0fd0b05,31,685,327,45,97
633ad9d63b298a0cb0fd0b05,32,415,158,8,35
633ad9d63b298a0cb0fd0b05,33,228,76,8,12
633ad9d63b298a0cb0fd0b05,34,543,219,87,132
633ad9d63b298a0cb0fd0b05,35,436,91,87,129
633ad9d63b298a0cb0fd0b05,36,518,206,107,126
633ad9d63b298a0cb0fd0b05,37,780,365,113,131
633ad9d63b298a0cb0fd0b05,38,942,504,178,215
633ad9d63b298a0cb0fd0b05,39,179,57,10,13
633ad9d63b298a0cb0fd0b05,40,596,292,24,41
63403b7f3fd164408c5ad4b0,1,937,126,142,281
63403b7f3fd164408c5ad4b0,2,1594,393,281,479
63403b7f3fd164408c5ad4b0,3,1044,161,198,316
63403b7f3fd164408c5ad4b0,4,1549,470,334,576
63403b7f3fd164408c5ad4b0,5,233,34,13,24
63403b7f3fd164408c5ad4b0,6,890,221,116,194
63403b7f3fd164408c5ad4b0,7,1080,294,75,169
63403b7f3fd164408c5ad4b0,8,335,63,7,11
63403b7f3fd164408c5ad4b0,9,1451,322,189,358
63403b7f3fd164408c5ad4b0,10,533,75,119,170
63403b7f3fd164408c5ad4b0,11,990,288,148,236
63403b7f3fd164408c5ad4b0,12,626,191,49,117
63403b7f3fd164408c5ad4b0,13,2610,1472,390,628
63403b7f3fd164408c5ad4b0,14,807,202,147,220
63403b7f3fd164408c5ad4b0,15,1107,290,95,153
63403b7f3fd164408c5ad4b0,16,309,33,10,15
63403b7f3fd164408c5ad4b0,17,122,32,5,7
63403b7f3fd164408c5ad4b0,18,524,148,84,109
63403b7f3fd164408c5ad4b0,19,399,80,75,130
63403b7f3fd164408c5ad4b0,20,1618,884,232,392
63403b7f3fd164408c5ad4b0,21,1156,618,99,201
63403b7f3fd164408c5ad4b0,22,974,462,87,196
63403b7f3fd164408c5ad4b0,23,144,56,2,12
63403b7f3fd164408c5ad4b0,24,1008,609,151,236
63403b7f3fd164408c5ad4b0,25,941,468,123,223
63403b7f3fd164408c5ad4b0,26,2327,817,602,805
63403b7f3fd164408c5ad4b0,27,504,156,42,89
63403b7f3fd164408c5ad4b0,28,1747,932,126,274
63403b7f3fd164408c5ad4b0,29,1669,1106,109,257
63403b7f3fd164408c5ad4b0,30,1503,839,176,302
63403b7f3fd164408c5ad4b0,31,868,417,75,151
63403b7f3fd164408c5ad4b0,32,890,353,86,162
63403b7f3fd164408c5ad4b0,33,325,107,13,25
63403b7f3fd164408c5ad4b0,34,800,371,53,106
63403b7f3fd164408c5ad4b0,35,754,456,35,72
63403b7f3fd164408c5ad4b0,36,1051,497,82,124
63403b7f3fd164408c5ad4b0,37,1563,958,89,190
63403b7f3fd164408c5ad4b0,38,2067,1529,145,267
63403b7f3fd164408c5ad4b0,39,355,118,16,57
63403b7f3fd164408c5ad4b0,40,1252,741,74,164
634265d4ff46e9c74d9fe152,1,418,44,168,177
634265d4ff46e9c74d9fe152,2,495,167,148,160
634265d4ff46e9c74d9fe152,3,488,130,168,196
634265d4ff46e9c74d9fe152,4,570,238,167,179
634265d4ff46e9c74d9fe152,5,258,10,88,92
634265d4ff46e9c74d9fe152,6,356,90,143,157
634265d4ff46e9c74d9fe152,7,293,76,75,84
634265d4ff46e9c74d9fe152,8,62,14,9,11
634265d4ff46e9c74d9fe152,9,448,146,109,122
634265d4ff46e9c74d9fe152,10,122,13,51,66
634265d4ff46e9c74d9fe152,11,221,46,56,69
634265d4ff46e9c74d9fe152,12,295,66,92,101
634265d4ff46e9c74d9fe152,13,507,204,123,139
634265d4ff46e9c74d9fe152,14,670,189,204,217
634265d4ff46e9c74d9fe152,15,225,53,62,62
634265d4ff46e9c74d9fe152,16,79,0,18,20
634265d4ff46e9c74d9fe152,17,58,12,15,17
634265d4ff46e9c74d9fe152,18,193,24,56,64
634265d4ff46e9c74d9fe152,19,116,14,50,50
634265d4ff46e9c74d9fe152,20,430,150,122,129
634265d4ff46e9c74d9fe152,21,324,64,107,121
634265d4ff46e9c74d9fe152,22,316,66,96,111
634265d4ff46e9c74d9fe152,23,99,16,36,36
634265d4ff46e9c74d9fe152,24,411,99,123,139
634265d4ff46e9c74d9fe152,25,730,159,233,267
634265d4ff46e9c74d9fe152,26,395,138,134,139
634265d4ff46e9c74d9fe152,27,173,29,50,50
634265d4ff46e9c74d9fe152,28,194,62,53,61
634265d4ff46e9c74d9fe152,29,471,159,172,185
634265d4ff46e9c74d9fe152,30,418,148,113,120
634265d4ff46e9c74d9fe152,31,332,69,113,122
634265d4ff46e9c74d9fe152,32,275,44,85,87
634265d4ff46e9c74d9fe152,33,877,95,303,317
634265d4ff46e9c74d9fe152,34,409,77,196,199
634265d4ff46e9c74d9fe152,35,283,27,150,162
634265d4ff46e9c74d9fe152,36,390,73,154,159
634265d4ff46e9c74d9fe152,37,537,125,208,221
634265d4ff46e9c74d9fe152,38,771,260,277,301
634265d4ff46e9c74d9fe152,39,169,22,47,53
634265d4ff46e9c74d9fe152,40,882,156,352,377
634628e1fb755d3adb009a70,1,814,313,147,221
634628e1fb755d3adb009a70,2,1389,640,176,224
634628e1fb755d3adb009a70,3,1093,432,62,96
634628e1fb755d3adb009a70,4,1561,842,146,198
634628e1fb755d3adb009a70,5,356,14,207,227
634628e1fb755d3adb009a70,6,792,176,268,301
634628e1fb755d3adb009a70,7,855,149,325,380
634628e1fb755d3adb009a70,8,147,2,63,71
634628e1fb755d3adb009a70,9,867,115,535,561
634628e1fb755d3adb009a70,10,374,82,72,84
634628e1fb755d3adb009a70,11,771,71,459,537
634628e1fb755d3adb009a70,12,592,106,224,242
634628e1fb755d3adb009a70,13,1474,336,480,575
634628e1fb755d3adb009a70,14,744,99,353,399
634628e1fb755d3adb009a70,15,589,34,411,449
634628e1fb755d3adb009a70,16,232,2,185,201
634628e1fb755d3adb009a70,17,108,0,106,108
634628e1fb755d3adb009a70,18,322,7,255,281
634628e1fb755d3adb009a70,19,314,13,192,220
634628e1fb755d3adb009a70,20,1369,437,306,400
634628e1fb755d3adb009a70,21,920,231,319,377
634628e1fb755d3adb009a70,22,821,271,269,339
634628e1fb755d3adb009a70,23,109,30,0,0
634628e1fb755d3adb009a70,24,973,425,114,194
634628e1fb755d3adb009a70,25,848,199,316,423
634628e1fb755d3adb009a70,26,1380,591,374,476
634628e1fb755d3adb009a70,27,556,60,266,288
634628e1fb755d3adb009a70,28,946,167,397,493
634628e1fb755d3adb009a70,29,1226,583,200,290
634628e1fb755d3adb009a70,30,1130,447,177,290
634628e1fb755d3adb009a70,31,654,121,206,248
634628e1fb755d3adb009a70,32,804,358,63,105
634628e1fb755d3adb009a70,33,452,164,50,62
634628e1fb755d3adb009a70,34,850,469,29,61
634628e1fb755d3adb009a70,35,754,468,34,63
634628e1fb755d3adb009a70,36,906,441,38,126
634628e1fb755d3adb009a70,37,1198,257,535,696
634628e1fb755d3adb009a70,38,1497,343,916,1072
634628e1fb755d3adb009a70,39,282,6,163,197
634628e1fb755d3adb009a70,40,950,88,551,657
634696400ff1ac25ed01ad11,1,306,21,159,167
634696400ff1ac25ed01ad11,2,914,114,467,495
634696400ff1ac25ed01ad11,3,378,22,252,261
634696400ff1ac25ed01ad11,4,503,87,269,276
634696400ff1ac25ed01ad11,5,119,13,27,27
634696400ff1ac25ed01ad11,6,341,46,148,161
634696400ff1ac25ed01ad11,7,359,33,163,165
634696400ff1ac25ed01ad11,8,70,7,23,23
634696400ff1ac25ed01ad11,9,408,54,176,180
634696400ff1ac25ed01ad11,10,115,0,50,50
634696400ff1ac25ed01ad11,11,225,13,110,118
634696400ff1ac25ed01ad11,12,216,23,84,84
634696400ff1ac25ed01ad11,13,534,181,194,208
634696400ff1ac25ed01ad11,14,260,30,83,98
634696400ff1ac25ed01ad11,15,234,50,57,68
634696400ff1ac25ed01ad11,16,101,15,13,13
634696400ff1ac25ed01ad11,17,61,4,3,3
634696400ff1ac25ed01ad11,18,140,25,23,23
634696400ff1ac25ed01ad11,19,123,8,36,40
634696400ff1ac25ed01ad11,20,496,74,203,212
634696400ff1ac25ed01ad11,21,399,151,49,59
634696400ff1ac25ed01ad11,22,415,214,28,31
634696400ff1ac25ed01ad11,23,65,15,0,0
634696400ff1ac25ed01ad11,24,518,300,19,26
634696400ff1ac25ed01ad11,25,515,244,30,47
634696400ff1ac25ed01ad11,26,572,361,30,44
634696400ff1ac25ed01ad11,27,171,58,13,22
634696400ff1ac25ed01ad11,28,405,197,44,58
634696400ff1ac25ed01ad11,29,465,269,57,68
634696400ff1ac25ed01ad11,30,450,235,87,101
634696400ff1ac25ed01ad11,31,317,144,52,61
634696400ff1ac25ed01ad11,32,407,153,60,68
634696400ff1ac25ed01ad11,33,291,116,10,10
634696400ff1ac25ed01ad11,34,340,143,63,80
634696400ff1ac25ed01ad11,35,332,133,32,35
634696400ff1ac25ed01ad11,36,388,127,77,94
634696400ff1ac25ed01ad11,37,436,165,116,124
634696400ff1ac25ed01ad11,38,668,328,174,197
634696400ff1ac25ed01ad11,39,130,47,17,19
634696400ff1ac25ed01ad11,40,382,190,64,76
63471914225d90278f470759,1,947,304,106,132
63471914225d90278f470759,2,1651,977,227,263
63471914225d90278f470759,3,1358,476,104,114
63471914225d90278f470759,4,2120,1444,156,200
63471914225d90278f470759,5,507,44,74,78
63471914225d90278f470759,6,985,448,115,137
63471914225d90278f470759,7,865,396,133,150
63471914225d90278f470759,8,264,36,65,65
63471914225d90278f470759,9,1035,466,124,156
63471914225d90278f470759,10,391,102,48,48
63471914225d90278f470759,11,632,188,181,207
63471914225d90278f470759,12,613,188,84,94
63471914225d90278f470759,13,1492,861,251,299
63471914225d90278f470759,14,710,319,100,119
63471914225d90278f470759,15,676,233,121,125
63471914225d90278f470759,16,163,14,72,74
63471914225d90278f470759,17,264,25,52,60
63471914225d90278f470759,18,328,76,81,87
63471914225d90278f470759,19,616,96,235,263
63471914225d90278f470759,20,1250,706,218,256
63471914225d90278f470759,21,1027,422,234,254
63471914225d90278f470759,22,948,437,142,162
63471914225d90278f470759,23,142,22,34,34
63471914225d90278f470759,24,1597,640,349,395
63471914225d90278f470759,25,852,329,148,170
63471914225d90278f470759,26,1137,589,196,214
63471914225d90278f470759,27,347,63,88,92
63471914225d90278f470759,28,909,188,440,464
63471914225d90278f470759,29,210,82,32,32
63471914225d90278f470759,30,859,435,145,169
63471914225d90278f470759,31,686,230,114,126
63471914225d90278f470759,32,608,206,70,82
63471914225d90278f470759,33,353,64,89,99
63471914225d90278f470759,34,858,368,70,76
63471914225d90278f470759,35,744,257,89,93
63471914225d90278f470759,36,745,312,151,177
63471914225d90278f470759,37,920,493,164,196
63471914225d90278f470759,38,1168,749,102,128
63471914225d90278f470759,39,238,68,36,42
63471914225d90278f470759,40,895,388,28,40
634740193026d2b89955a51a,1,376,28,74,108
634740193026d2b89955a51a,2,642,192,133,161
634740193026d2b89955a51a,3,523,127,102,144
634740193026d2b89955a51a,4,632,264,86,134
634740193026d2b89955a51a,5,185,26,0,9
634740193026d2b89955a51a,6,434,128,38,68
634740193026d2b89955a51a,7,374,148,30,48
634740193026d2b89955a51a,8,102,20,8,18
634740193026d2b89955a51a,9,411,181,40,76
634740193026d2b89955a51a,10,179,50,25,37
634740193026d2b89955a51a,11,324,88,12,30
634740193026d2b89955a51a,12,326,110,22,48
634740193026d2b89955a51a,13,616,348,34,76
634740193026d2b89955a51a,14,314,123,24,46
634740193026d2b89955a51a,15,247,85,26,60
634740193026d2b89955a51a,16,112,12,4,4
634740193026d2b89955a51a,17,61,10,0,0
634740193026d2b89955a51a,18,178,45,12,26
634740193026d2b89955a51a,19,135,31,12,22
634740193026d2b89955a51a,20,517,295,66,86
634740193026d2b89955a51a,21,366,152,36,53
634740193026d2b89955a51a,22,398,162,44,82
634740193026d2b89955a51a,23,67,21,4,10
634740193026d2b89955a51a,24,358,196,28,52
634740193026d2b89955a51a,25,358,178,40,70
634740193026d2b89955a51a,26,488,267,55,97
634740193026d2b89955a51a,27,201,38,18,48
634740193026d2b89955a51a,28,509,291,14,50
634740193026d2b89955a51a,29,493,239,56,104
634740193026d2b89955a51a,30,546,291,82,128
634740193026d2b89955a51a,31,337,177,22,46
634740193026d2b89955a51a,32,355,142,52,77
634740193026d2b89955a51a,33,159,37,18,30
634740193026d2b89955a51a,34,508,271,78,125
634740193026d2b89955a51a,35,325,138,48,88
634740193026d2b89955a51a,36,390,194,44,70
634740193026d2b89955a51a,37,461,234,40,78
634740193026d2b89955a51a,38,635,449,62,124
634740193026d2b89955a51a,39,136,44,20,28
634740193026d2b89955a51a,40,415,220,49,89
634825ebf527096edf593db7,1,249,138,21,29
634825ebf527096edf593db7,2,350,270,18,24
634825ebf527096edf593db7,3,531,341,4,8
634825ebf527096edf593db7,4,400,271,2,6
634825ebf527096edf593db7,5,113,25,0,0
634825ebf527096edf593db7,6,206,134,13,17
634825ebf527096edf593db7,7,263,170,16,20
634825ebf527096edf593db7,8,91,33,0,0
634825ebf527096edf593db7,9,318,163,16,22
634825ebf527096edf593db7,10,142,43,15,17
634825ebf527096edf593db7,11,183,71,19,21
634825ebf527096edf593db7,12,261,128,6,6
634825ebf527096edf593db7,13,561,436,39,62
634825ebf527096edf593db7,14,383,224,49,59
634825ebf527096edf593db7,15,250,116,18,24
634825ebf527096edf593db7,16,120,16,0,0
634825ebf527096edf593db7,17,48,6,0,0
634825ebf527096edf593db7,18,106,48,4,7
634825ebf527096edf593db7,19,100,45,2,4
634825ebf527096edf593db7,20,279,227,16,24
634825ebf527096edf593db7,21,355,134,39,43
634825ebf527096edf593db7,22,205,55,39,43
634825ebf527096edf593db7,23,36,10,2,2
634825ebf527096edf593db7,24,286,201,30,34
634825ebf527096edf593db7,25,305,96,42,50
634825ebf527096edf593db7,26,345,243,32,39
634825ebf527096edf593db7,27,127,52,14,20
634825ebf527096edf593db7,28,243,121,32,38
634825ebf527096edf593db7,29,316,150,71,85
634825ebf527096edf593db7,30,422,248,89,97
634825ebf527096edf593db7,31,304,140,35,42
634825ebf527096edf593db7,32,245,161,23,31
634825ebf527096edf593db7,33,122,48,16,16
634825ebf527096edf593db7,34,500,230,71,81
634825ebf527096edf593db7,35,378,152,39,55
634825ebf527096edf593db7,36,254,162,25,39
634825ebf527096edf593db7,37,616,399,64,80
634825ebf527096edf593db7,38,610,489,51,67
634825ebf527096edf593db7,39,147,39,23,23
634825ebf527096edf593db7,40,234,133,43,49
6348801ddd19d0c7bfddac73,1,261,86,10,20
6348801ddd19d0c7bfddac73,2,541,344,8,14
6348801ddd19d0c7bfddac73,3,127,34,32,36
6348801ddd19d0c7bfddac73,4,624,372,9,23
6348801ddd19d0c7bfddac73,5,122,16,2,2
6348801ddd19d0c7bfddac73,6,335,169,6,8
6348801ddd19d0c7bfddac73,7,323,175,4,10
6348801ddd19d0c7bfddac73,8,90,6,16,18
6348801ddd19d0c7bfddac73,9,425,177,24,30
6348801ddd19d0c7bfddac73,10,112,31,8,12
6348801ddd19d0c7bfddac73,11,231,87,26,28
6348801ddd19d0c7bfddac73,12,221,65,8,8
6348801ddd19d0c7bfddac73,13,691,443,46,56
6348801ddd19d0c7bfddac73,14,286,143,6,6
6348801ddd19d0c7bfddac73,15,213,44,18,35
6348801ddd19d0c7bfddac73,16,135,14,12,21
6348801ddd19d0c7bfddac73,17,53,8,0,2
6348801ddd19d0c7bfddac73,18,172,42,4,12
6348801ddd19d0c7bfddac73,19,144,28,14,24
6348801ddd19d0c7bfddac73,20,573,279,50,68
6348801ddd19d0c7bfddac73,21,400,154,20,22
6348801ddd19d0c7bfddac73,22,387,160,12,18
6348801ddd19d0c7bfddac73,23,45,0,35,37
6348801ddd19d0c7bfddac73,24,353,56,53,79
6348801ddd19d0c7bfddac73,25,349,107,18,24
6348801ddd19d0c7bfddac73,26,453,261,8,12
6348801ddd19d0c7bfddac73,27,127,8,25,39
6348801ddd19d0c7bfddac73,28,341,124,8,36
6348801ddd19d0c7bfddac73,29,434,212,21,50
6348801ddd19d0c7bfddac73,30,539,238,31,51
6348801ddd19d0c7bfddac73,31,329,124,19,37
6348801ddd19d0c7bfddac73,32,312,67,40,52
6348801ddd19d0c7bfddac73,33,156,36,4,4
6348801ddd19d0c7bfddac73,34,339,100,52,88
6348801ddd19d0c7bfddac73,35,288,60,76,110
6348801ddd19d0c7bfddac73,36,349,153,38,58
6348801ddd19d0c7bfddac73,37,464,164,104,152
6348801ddd19d0c7bfddac73,38,840,329,142,199
6348801ddd19d0c7bfddac73,39,158,18,16,38
