Participant,Number,RT,Correct
5feb65120b1a44738e27ae4f,10,1.1199000000357273,0
5fed6c9c0d786daf31f29f3d,1,8.254999999999882,1
5fed6c9c0d786daf31f29f3d,2,13.807000000000016,1
5fed6c9c0d786daf31f29f3d,3,16.885999999999967,1
5fed6c9c0d786daf31f29f3d,4,12.856999999999971,1
5fed6c9c0d786daf31f29f3d,5,9.444,1
5fed6c9c0d786daf31f29f3d,6,20.99000000000001,0
5fed6c9c0d786daf31f29f3d,7,16.233000000000175,1
5fed6c9c0d786daf31f29f3d,8,13.093000000000075,1
5fed6c9c0d786daf31f29f3d,9,10.753999999999905,1
5fed6c9c0d786daf31f29f3d,10,7.930000000000064,1
5ff94e71c59814230b0fb713,1,5.170799999952351,1
5ff94e71c59814230b0fb713,2,13.691399999976284,1
5ff94e71c59814230b0fb713,3,8.547600000023749,0
5ff94e71c59814230b0fb713,4,10.111799999952382,1
5ff94e71c59814230b0fb713,5,19.673700000047575,1
5ff94e71c59814230b0fb713,6,9.490700000047582,1
5ff94e71c59814230b0fb713,7,15.246100000023716,1
5ff94e71c59814230b0fb713,8,19.711000000000013,1
5ff94e71c59814230b0fb713,9,7.107700000047544,0
5ff94e71c59814230b0fb713,10,5.808600000023944,1
5ffc9218eb4ab30bbeb6c301,1,4.4851,1
5ffc9218eb4ab30bbeb6c301,2,5.190900000005968,1
5ffc9218eb4ab30bbeb6c301,3,7.146400000005883,1
5ffc9218eb4ab30bbeb6c301,4,5.615499999999997,1
5ffc9218eb4ab30bbeb6c301,5,8.050599999994006,1
5ffc9218eb4ab30bbeb6c301,6,11.387299999997026,0
5ffc9218eb4ab30bbeb6c301,7,15.887000000000057,1
5ffc9218eb4ab30bbeb6c301,8,4.202200000002904,1
5ffc9218eb4ab30bbeb6c301,9,7.890699999988101,1
5ffc9218eb4ab30bbeb6c301,10,5.804600000008918,1
6018a5c0e1600b187ccb8693,1,4.336300000011761,0
6018a5c0e1600b187ccb8693,2,2.8056000000237873,0
6018a5c0e1600b187ccb8693,3,3.9846000000238746,1
6018a5c0e1600b187ccb8693,4,2.7529,1
6018a5c0e1600b187ccb8693,5,4.4225,0
6018a5c0e1600b187ccb8693,6,1.8421000000239474,1
6018a5c0e1600b187ccb8693,7,8.2147,1
6018a5c0e1600b187ccb8693,8,1.8306000000238782,0
6018a5c0e1600b187ccb8693,9,4.875,0
6018a5c0e1600b187ccb8693,10,5.4658000000119955,1
601b28841ca7bb2f8edaa293,1,4.222500000000082,1
601b28841ca7bb2f8edaa293,2,3.8934999999999036,1
601b28841ca7bb2f8edaa293,3,3.742199999995364,0
601b28841ca7bb2f8edaa293,4,6.808999999999969,1
601b28841ca7bb2f8edaa293,5,7.611200000003009,1
601b28841ca7bb2f8edaa293,6,9.224800000004507,1
601b28841ca7bb2f8edaa293,7,11.00390000000607,1
601b28841ca7bb2f8edaa293,8,5.1315,1
601b28841ca7bb2f8edaa293,9,7.474400000005971,1
601b28841ca7bb2f8edaa293,10,6.757000000000062,0
60318abd5f6c24103dd02a1f,1,16.660999999999945,1
60318abd5f6c24103dd02a1f,2,2.7477000000029648,1
60318abd5f6c24103dd02a1f,3,2.418700000003014,1
60318abd5f6c24103dd02a1f,4,18.59509999999409,1
60318abd5f6c24103dd02a1f,5,6.677799999997092,1
60318abd5f6c24103dd02a1f,6,3.707700000003001,1
60318abd5f6c24103dd02a1f,7,16.537199999988047,1
60318abd5f6c24103dd02a1f,8,3.5401000000090335,1
60318abd5f6c24103dd02a1f,9,8.183800000011956,1
60318abd5f6c24103dd02a1f,10,4.237700000002974,1
6038754c27f8091c6c888f05,1,4.310599999904753,1
6038754c27f8091c6c888f05,2,5.142199999809236,0
6038754c27f8091c6c888f05,3,3.5636999998091596,1
6038754c27f8091c6c888f05,4,4.525000000000091,1
6038754c27f8091c6c888f05,5,8.6315,1
6038754c27f8091c6c888f05,6,5.989499999999907,1
6038754c27f8091c6c888f05,7,10.305699999809349,0
6038754c27f8091c6c888f05,8,3.859900000095422,1
6038754c27f8091c6c888f05,9,5.759499999999889,1
6038754c27f8091c6c888f05,10,4.570800000190729,1
6051536b3e81428095504b35,1,8.326199999999062,1
6051536b3e81428095504b35,2,44.0129,0
6051536b3e81428095504b35,3,6.6614000000004125,1
6051536b3e81428095504b35,4,20.695199999999204,0
6051536b3e81428095504b35,5,18.179499999999962,1
6051536b3e81428095504b35,6,27.349599999999555,1
6051536b3e81428095504b35,7,31.648300000000745,1
6051536b3e81428095504b35,8,8.112900000000309,1
6051536b3e81428095504b35,9,19.166599999999562,1
6051536b3e81428095504b35,10,15.222299999998995,1
605e6f4f35800996a22ac0ab,1,5.548099999904707,1
605e6f4f35800996a22ac0ab,2,7.5534,0
605e6f4f35800996a22ac0ab,3,3.442299999952411,1
605e6f4f35800996a22ac0ab,4,6.094499999999925,1
605e6f4f35800996a22ac0ab,5,12.622700000047644,1
605e6f4f35800996a22ac0ab,6,8.421,0
605e6f4f35800996a22ac0ab,7,14.769200000047704,1
605e6f4f35800996a22ac0ab,8,7.163100000143004,1
605e6f4f35800996a22ac0ab,9,17.100600000143004,1
605e6f4f35800996a22ac0ab,10,6.729599999904622,1
606604f1ca47696cf97529c0,1,7.814000000000078,1
606604f1ca47696cf97529c0,2,12.463200000047891,0
606604f1ca47696cf97529c0,3,8.870699999809176,0
606604f1ca47696cf97529c0,4,9.1613,1
606604f1ca47696cf97529c0,5,13.879299999952309,1
606604f1ca47696cf97529c0,6,10.048600000143097,1
606604f1ca47696cf97529c0,7,14.013800000190713,1
606604f1ca47696cf97529c0,8,7.259900000095286,0
606604f1ca47696cf97529c0,9,14.886999999999944,1
606604f1ca47696cf97529c0,10,16.04040000009536,1
6073ad2cd288215f64f51efa,1,4.0941,1
6073ad2cd288215f64f51efa,2,4.254099999993969,0
6073ad2cd288215f64f51efa,3,3.420900000005986,1
6073ad2cd288215f64f51efa,4,4.824700000002963,1
6073ad2cd288215f64f51efa,5,0.0981,0
6073ad2cd288215f64f51efa,6,4.891499999999951,1
6073ad2cd288215f64f51efa,7,8.011200000002987,1
6073ad2cd288215f64f51efa,8,5.745699999988005,1
6073ad2cd288215f64f51efa,9,15.940599999994106,0
6073ad2cd288215f64f51efa,10,5.201099999993971,1
6077a808b8d8534a901e5d78,1,8.341900000095393,1
6077a808b8d8534a901e5d78,2,16.589500000000044,0
6077a808b8d8534a901e5d78,3,6.057800000071666,1
6077a808b8d8534a901e5d78,4,11.85260000002404,1
6077a808b8d8534a901e5d78,5,28.16659999990452,1
6077a808b8d8534a901e5d78,6,18.935600000023896,1
6077a808b8d8534a901e5d78,7,29.017299999952456,1
6077a808b8d8534a901e5d78,8,17.286299999952234,1
6077a808b8d8534a901e5d78,9,19.059100000023818,1
6077a808b8d8534a901e5d78,10,10.879600000023629,1
607db957e9d570c7c2657b8d,1,4.544899999976224,1
607db957e9d570c7c2657b8d,2,19.228799999952344,0
607db957e9d570c7c2657b8d,3,21.28869999992844,0
607db957e9d570c7c2657b8d,4,8.673000000000002,1
607db957e9d570c7c2657b8d,5,12.51139999997622,1
607db957e9d570c7c2657b8d,6,13.711500000000001,1
607db957e9d570c7c2657b8d,7,15.254699999928448,1
607db957e9d570c7c2657b8d,8,4.9515,1
607db957e9d570c7c2657b8d,9,6.387399999976196,1
607db957e9d570c7c2657b8d,10,9.2559,1
60833ce5197d68cff9df1b83,1,6.750099999994063,1
60833ce5197d68cff9df1b83,2,3.638200000017946,0
60833ce5197d68cff9df1b83,3,2.8717000000178814,1
60833ce5197d68cff9df1b83,4,7.495600000023842,1
60833ce5197d68cff9df1b83,5,9.129300000011881,1
60833ce5197d68cff9df1b83,6,11.127199999988079,1
60833ce5197d68cff9df1b83,7,17.923000000000002,1
60833ce5197d68cff9df1b83,8,4.410699999988083,1
60833ce5197d68cff9df1b83,9,19.28670000001796,1
60833ce5197d68cff9df1b83,10,8.209200000017859,1
608bfa04767191aa4d57bfd8,1,4.025300000011953,1
608bfa04767191aa4d57bfd8,2,5.560399999976198,1
608bfa04767191aa4d57bfd8,3,8.4433,0
608bfa04767191aa4d57bfd8,4,8.369000000000028,1
608bfa04767191aa4d57bfd8,5,11.44680000001199,1
608bfa04767191aa4d57bfd8,6,13.248599999964199,0
608bfa04767191aa4d57bfd8,7,20.307400000035727,1
608bfa04767191aa4d57bfd8,8,7.218300000011936,1
608bfa04767191aa4d57bfd8,9,8.536199999988185,0
608bfa04767191aa4d57bfd8,10,8.337800000011839,0
6091ab55ea2e97910519f8e7,1,2.6511999999879663,1
6091ab55ea2e97910519f8e7,2,14.132100000023911,0
6091ab55ea2e97910519f8e7,3,6.730000000000018,0
6091ab55ea2e97910519f8e7,4,5.220499999999902,1
6091ab55ea2e97910519f8e7,5,7.422599999964177,1
6091ab55ea2e97910519f8e7,6,13.554300000011835,1
6091ab55ea2e97910519f8e7,7,10.520900000035908,1
6091ab55ea2e97910519f8e7,8,2.7806999999879736,0
6091ab55ea2e97910519f8e7,9,2.878399999976182,1
6091ab55ea2e97910519f8e7,10,5.658899999976029,1
6091ebb375f9f6e9e1acaef8,1,8.028400000005945,1
6091ebb375f9f6e9e1acaef8,2,9.868299999982128,1
6091ebb375f9f6e9e1acaef8,3,5.319399999976213,0
6091ebb375f9f6e9e1acaef8,4,4.706700000017918,1
6091ebb375f9f6e9e1acaef8,5,7.020600000023933,1
6091ebb375f9f6e9e1acaef8,6,20.139199999988023,1
6091ebb375f9f6e9e1acaef8,7,11.49819999998806,1
6091ebb375f9f6e9e1acaef8,8,7.183400000006031,0
6091ebb375f9f6e9e1acaef8,9,6.911200000017857,1
6091ebb375f9f6e9e1acaef8,10,14.093099999994024,1
6095a3cfda27eb98bb3b74f0,1,5.433599999994158,1
6095a3cfda27eb98bb3b74f0,2,7.7155,0
6095a3cfda27eb98bb3b74f0,3,32.748599999993985,1
6095a3cfda27eb98bb3b74f0,4,9.069899999976087,1
6095a3cfda27eb98bb3b74f0,5,10.829199999988077,1
6095a3cfda27eb98bb3b74f0,6,27.318500000000085,1
6095a3cfda27eb98bb3b74f0,7,36.75879999998199,0
6095a3cfda27eb98bb3b74f0,8,28.370100000023854,1
6095a3cfda27eb98bb3b74f0,9,8.593199999987974,1
6095a3cfda27eb98bb3b74f0,10,10.124499999999898,1
60b4a8a01d08a9bfb5f1e408,1,5.143799999952307,1
60b4a8a01d08a9bfb5f1e408,2,6.005299999952285,0
60b4a8a01d08a9bfb5f1e408,3,11.696099999904618,0
60b4a8a01d08a9bfb5f1e408,4,6.407000000000153,1
60b4a8a01d08a9bfb5f1e408,5,81.55670000004784,0
60b4a8a01d08a9bfb5f1e408,6,1.4058000001907658,1
60b4a8a01d08a9bfb5f1e408,7,4.9498999998570525,0
60b4a8a01d08a9bfb5f1e408,8,18.230299999952194,1
60b4a8a01d08a9bfb5f1e408,9,6.186299999952325,1
60b4a8a01d08a9bfb5f1e408,10,15.07809999990468,0
60b7f09a4462d1d1aa6bbcf6,1,3.0417,1
60b7f09a4462d1d1aa6bbcf6,2,5.731500000000096,0
60b7f09a4462d1d1aa6bbcf6,3,13.661000000000058,0
60b7f09a4462d1d1aa6bbcf6,4,7.153199999988146,1
60b7f09a4462d1d1aa6bbcf6,5,11.115800000011859,1
60b7f09a4462d1d1aa6bbcf6,6,10.647299999952338,0
60b7f09a4462d1d1aa6bbcf6,7,17.371800000011945,1
60b7f09a4462d1d1aa6bbcf6,8,5.706800000011981,1
60b7f09a4462d1d1aa6bbcf6,9,12.765299999952276,1
60b7f09a4462d1d1aa6bbcf6,10,7.976800000011963,1
60bff9298f56d55c8ecd9adf,1,5.235000000000014,1
60bff9298f56d55c8ecd9adf,2,4.823499999999967,1
60bff9298f56d55c8ecd9adf,3,11.773599999999533,1
60bff9298f56d55c8ecd9adf,4,4.440899999999488,1
60bff9298f56d55c8ecd9adf,5,8.0603,1
60bff9298f56d55c8ecd9adf,6,6.432600000000548,1
60bff9298f56d55c8ecd9adf,7,10.553999999999974,1
60bff9298f56d55c8ecd9adf,8,8.1038,1
60bff9298f56d55c8ecd9adf,9,5.677500000000009,0
60bff9298f56d55c8ecd9adf,10,17.863299999999754,1
60c119b30aa5205b493541b6,1,5.604900000005955,1
60c119b30aa5205b493541b6,2,4.485199999988026,1
60c119b30aa5205b493541b6,3,14.756900000005999,0
60c119b30aa5205b493541b6,4,15.028099999994083,1
60c119b30aa5205b493541b6,5,9.381400000005897,1
60c119b30aa5205b493541b6,6,9.092099999994161,1
60c119b30aa5205b493541b6,7,16.97060000002375,1
60c119b30aa5205b493541b6,8,8.532000000000153,1
60c119b30aa5205b493541b6,9,9.280199999988099,1
60c119b30aa5205b493541b6,10,6.466499999999996,1
60c29943af9212fdd7840b93,1,3.0288,1
60c29943af9212fdd7840b93,2,3.6099000000059505,1
60c29943af9212fdd7840b93,3,3.7799000000059095,1
60c29943af9212fdd7840b93,4,5.144099999994069,1
60c29943af9212fdd7840b93,5,5.649799999982065,1
60c29943af9212fdd7840b93,6,5.193599999994035,1
60c29943af9212fdd7840b93,7,9.247199999988084,1
60c29943af9212fdd7840b93,8,3.966800000011972,1
60c29943af9212fdd7840b93,9,8.314600000023802,1
60c29943af9212fdd7840b93,10,5.494199999988041,1
60c381c26357c51532f1b378,1,3.749700000000189,1
60c381c26357c51532f1b378,2,4.530700000000138,0
60c381c26357c51532f1b378,3,4.273200000000202,0
60c381c26357c51532f1b378,4,5.203699999999799,1
60c381c26357c51532f1b378,5,8.564100000000167,1
60c381c26357c51532f1b378,6,8.413600000000088,1
60c381c26357c51532f1b378,7,7.3501999999996315,1
60c381c26357c51532f1b378,8,4.327399999999898,1
60c381c26357c51532f1b378,9,6.263500000000022,0
60c381c26357c51532f1b378,10,7.366799999999785,1
60cc67809f92d570ba4dc2c5,1,6.949899999856939,1
60cc67809f92d570ba4dc2c5,2,10.048999999999978,0
60cc67809f92d570ba4dc2c5,3,6.878299999952333,1
60cc67809f92d570ba4dc2c5,4,8.154300000190688,1
60cc67809f92d570ba4dc2c5,5,7.475099999904728,1
60cc67809f92d570ba4dc2c5,6,4.992599999904655,1
60cc67809f92d570ba4dc2c5,7,13.173299999952405,1
60cc67809f92d570ba4dc2c5,8,5.458299999952374,0
60cc67809f92d570ba4dc2c5,9,8.243399999856933,1
60cc67809f92d570ba4dc2c5,10,9.443200000047682,0
60d460ee1809d22f5121ead4,1,21.01780000019062,1
60d460ee1809d22f5121ead4,2,5.2935999999044725,1
60d460ee1809d22f5121ead4,3,9.126799999952254,0
60d460ee1809d22f5121ead4,4,10.61270000004788,0
60d460ee1809d22f5121ead4,5,19.5655,1
60d460ee1809d22f5121ead4,6,13.991799999952036,1
60d460ee1809d22f5121ead4,7,27.149699999808945,1
60d460ee1809d22f5121ead4,8,12.840699999809203,1
60d460ee1809d22f5121ead4,9,12.208700000047884,0
60d460ee1809d22f5121ead4,10,13.538400000095407,1
60d64ec5cf4d757686ac4f14,1,9.479800000190608,1
60d64ec5cf4d757686ac4f14,2,5.902300000190735,0
60d64ec5cf4d757686ac4f14,3,9.0386,1
60d64ec5cf4d757686ac4f14,4,12.862300000190544,1
60d64ec5cf4d757686ac4f14,5,10.7694,1
60d64ec5cf4d757686ac4f14,6,15.383199999809221,1
60d64ec5cf4d757686ac4f14,7,18.322399999618483,1
60d64ec5cf4d757686ac4f14,8,7.573899999618561,1
60d64ec5cf4d757686ac4f14,9,8.477700001,0
60d64ec5cf4d757686ac4f14,10,12.538799999236971,0
60e1d5f866e681d7e33fd01c,1,4.977799999998979,1
60e1d5f866e681d7e33fd01c,2,6.613300000000663,0
60e1d5f866e681d7e33fd01c,3,9.013599999999542,0
60e1d5f866e681d7e33fd01c,4,12.772100000001501,1
60e1d5f866e681d7e33fd01c,5,10.56750000000011,1
60e1d5f866e681d7e33fd01c,6,27.75729999999885,1
60e1d5f866e681d7e33fd01c,7,21.461699999999155,1
60e1d5f866e681d7e33fd01c,8,4.6336,1
60e1d5f866e681d7e33fd01c,9,10.898299999998926,1
60e1d5f866e681d7e33fd01c,10,6.505700000001298,1
60ed8f50e13ce18a6d406a09,1,8.124599999904717,1
60ed8f50e13ce18a6d406a09,2,5.915900000095348,0
60ed8f50e13ce18a6d406a09,3,5.548099999904707,0
60ed8f50e13ce18a6d406a09,4,8.383099999904744,0
60ed8f50e13ce18a6d406a09,5,19.42380000019068,1
60ed8f50e13ce18a6d406a09,6,6.658700000286103,1
60ed8f50e13ce18a6d406a09,7,21.33859999990466,0
60ed8f50e13ce18a6d406a09,8,6.821800000190706,1
60ed8f50e13ce18a6d406a09,9,13.473800000190636,0
60ed8f50e13ce18a6d406a09,10,8.273800000190818,1
60fc2ec58ad0da367daee3c1,1,3.344299999952227,1
60fc2ec58ad0da367daee3c1,2,3.020199999809279,0
60fc2ec58ad0da367daee3c1,3,5.608300000190752,1
60fc2ec58ad0da367daee3c1,4,9.389999999999986,1
60fc2ec58ad0da367daee3c1,5,18.546400000095446,1
60fc2ec58ad0da367daee3c1,6,18.193299999952274,1
60fc2ec58ad0da367daee3c1,7,16.65270000004773,1
60fc2ec58ad0da367daee3c1,8,3.857200000047669,0
60fc2ec58ad0da367daee3c1,9,6.3337,1
60fc2ec58ad0da367daee3c1,10,6.076899999857005,1
60fcc5f1ad050c77f804057b,1,11.230699999809303,1
60fcc5f1ad050c77f804057b,2,8.349300000190738,0
60fcc5f1ad050c77f804057b,3,8.250899999618582,0
60fcc5f1ad050c77f804057b,4,8.139400000095407,1
60fcc5f1ad050c77f804057b,5,8.984099999904629,1
60fcc5f1ad050c77f804057b,6,7.617599999904655,1
60fcc5f1ad050c77f804057b,7,14.930900000095335,1
60fcc5f1ad050c77f804057b,8,4.947400000095399,1
60fcc5f1ad050c77f804057b,9,8.514499999999998,1
60fcc5f1ad050c77f804057b,10,11.662399999618515,1
60fd592929e8016e53a167a6,1,8.605800000000727,1
60fd592929e8016e53a167a6,2,7.754700000001321,1
60fd592929e8016e53a167a6,3,22.80310000000145,1
60fd592929e8016e53a167a6,4,8.492600000001403,1
60fd592929e8016e53a167a6,5,8.965600000001587,1
60fd592929e8016e53a167a6,6,9.287199999999302,0
60fd592929e8016e53a167a6,7,14.513000000000034,0
60fd592929e8016e53a167a6,8,3.158299999998917,0
60fd592929e8016e53a167a6,9,8.159100000001445,0
60fd592929e8016e53a167a6,10,7.845400000000382,1
60fde74940100db428b34a06,1,6.370899999998528,1
60fde74940100db428b34a06,2,7.459100000001399,1
60fde74940100db428b34a06,3,4.780100000001539,1
60fde74940100db428b34a06,4,7.897900000005961,1
60fde74940100db428b34a06,5,8.670100000001526,1
60fde74940100db428b34a06,6,11.87579999999707,1
60fde74940100db428b34a06,7,14.609500000000025,1
60fde74940100db428b34a06,8,3.9232999999970843,1
60fde74940100db428b34a06,9,8.410800000004429,1
60fde74940100db428b34a06,10,7.429099999994037,1
60fe3f623a905f955c654cb5,1,4.966000000000008,1
60fe3f623a905f955c654cb5,2,7.794599999904676,0
60fe3f623a905f955c654cb5,3,12.936999999999898,1
60fe3f623a905f955c654cb5,4,6.5423,1
60fe3f623a905f955c654cb5,5,15.234500000000025,1
60fe3f623a905f955c654cb5,6,6.216199999928449,1
60fe3f623a905f955c654cb5,7,13.928299999952287,1
60fe3f623a905f955c654cb5,8,6.949699999928498,0
60fe3f623a905f955c654cb5,9,10.686500000000024,1
60fe3f623a905f955c654cb5,10,6.645899999976223,1
60fe7748a8ef9311de5f2fcd,1,4.511600000023805,1
60fe7748a8ef9311de5f2fcd,2,6.2152,1
60fe7748a8ef9311de5f2fcd,3,4.0244,1
60fe7748a8ef9311de5f2fcd,4,6.111100000023839,1
60fe7748a8ef9311de5f2fcd,5,7.661500000000046,1
60fe7748a8ef9311de5f2fcd,6,10.967100000023834,1
60fe7748a8ef9311de5f2fcd,7,14.23610000002384,1
60fe7748a8ef9311de5f2fcd,8,5.0674999999999955,1
60fe7748a8ef9311de5f2fcd,9,6.737500000000068,1
60fe7748a8ef9311de5f2fcd,10,6.289399999976126,1
60fefd6de6b470fd133b7d5d,1,4.741999999999962,1
60fefd6de6b470fd133b7d5d,2,5.737999999999943,1
60fefd6de6b470fd133b7d5d,3,4.057299999952306,1
60fefd6de6b470fd133b7d5d,4,9.798400000095398,1
60fefd6de6b470fd133b7d5d,5,8.829900000095336,1
60fefd6de6b470fd133b7d5d,6,4.1455,1
60fefd6de6b470fd133b7d5d,7,17.803699999809282,1
60fefd6de6b470fd133b7d5d,8,3.0558999998569334,0
60fefd6de6b470fd133b7d5d,9,8.2494,1
60fefd6de6b470fd133b7d5d,10,9.714300000190747,1
610058f21b82dddf45b44009,1,3.6413000001907676,1
610058f21b82dddf45b44009,2,5.504000000000019,1
610058f21b82dddf45b44009,3,3.2649999999999864,0
610058f21b82dddf45b44009,4,7.594299999952341,1
610058f21b82dddf45b44009,5,14.22540000009542,1
610058f21b82dddf45b44009,6,7.531799999952227,0
610058f21b82dddf45b44009,7,11.908500000000004,1
610058f21b82dddf45b44009,8,3.456900000095402,1
610058f21b82dddf45b44009,9,11.0671,1
610058f21b82dddf45b44009,10,5.399000000000001,1
610325a6052741bbfb84bcd1,1,3.6045999999046217,1
610325a6052741bbfb84bcd1,2,7.284599999904685,0
610325a6052741bbfb84bcd1,3,4.9165999999046335,0
610325a6052741bbfb84bcd1,4,6.178900000095382,1
610325a6052741bbfb84bcd1,5,13.311700000047722,1
610325a6052741bbfb84bcd1,6,7.121500000000083,0
610325a6052741bbfb84bcd1,7,12.708399999856965,1
610325a6052741bbfb84bcd1,8,5.567700000047694,1
610325a6052741bbfb84bcd1,9,7.887600000143038,1
610325a6052741bbfb84bcd1,10,5.8097000000476555,1
61041a3b4159985f5294a436,1,3.260699999809276,1
61041a3b4159985f5294a436,2,3.7845,1
61041a3b4159985f5294a436,3,11.31589999985681,0
61041a3b4159985f5294a436,4,8.593100000143068,1
61041a3b4159985f5294a436,5,8.992700000047762,1
61041a3b4159985f5294a436,6,11.711999999999989,1
61041a3b4159985f5294a436,7,11.77190000009523,1
61041a3b4159985f5294a436,8,13.52130000019065,1
61041a3b4159985f5294a436,9,7.000700000047573,1
61041a3b4159985f5294a436,10,7.176400000095327,1
6105619fd55674bb2c2f0f74,1,5.517099999964103,1
6105619fd55674bb2c2f0f74,2,10.407500000000255,1
6105619fd55674bb2c2f0f74,3,14.241799999952036,0
6105619fd55674bb2c2f0f74,4,18.76880000001165,1
6105619fd55674bb2c2f0f74,5,30.627899999975853,1
6105619fd55674bb2c2f0f74,6,16.076700000047822,0
6105619fd55674bb2c2f0f74,7,26.58519999998839,0
6105619fd55674bb2c2f0f74,8,12.42950000000019,0
6105619fd55674bb2c2f0f74,9,16.128899999976056,0
6105619fd55674bb2c2f0f74,10,12.260000000000218,0
6108295fdd0270d7544b5a8a,1,8.2426,1
6108295fdd0270d7544b5a8a,2,10.07640000000606,0
6108295fdd0270d7544b5a8a,3,12.359699999988152,1
6108295fdd0270d7544b5a8a,4,9.512200000017856,1
6108295fdd0270d7544b5a8a,5,16.439399999976104,1
6108295fdd0270d7544b5a8a,6,14.428300000011859,0
6108295fdd0270d7544b5a8a,7,18.825699999988046,1
6108295fdd0270d7544b5a8a,8,4.827599999994163,1
6108295fdd0270d7544b5a8a,9,10.944400000005771,1
6108295fdd0270d7544b5a8a,10,9.713600000023916,1
610a40ffbf11d261514a7c0a,1,2.5939000000059877,1
610a40ffbf11d261514a7c0a,2,7.764400000005935,0
610a40ffbf11d261514a7c0a,3,4.889499999999998,0
610a40ffbf11d261514a7c0a,4,5.371700000002875,1
610a40ffbf11d261514a7c0a,5,11.948800000011829,1
610a40ffbf11d261514a7c0a,6,8.577999999999975,0
610a40ffbf11d261514a7c0a,7,8.928999999999974,1
610a40ffbf11d261514a7c0a,8,5.575700000002939,1
610a40ffbf11d261514a7c0a,9,6.655799999997043,1
610a40ffbf11d261514a7c0a,10,5.793299999997089,1
610f615654fdbcac0f485a9d,1,4.035599999904662,1
610f615654fdbcac0f485a9d,2,4.610599999904707,0
610f615654fdbcac0f485a9d,3,5.165299999713966,0
610f615654fdbcac0f485a9d,4,4.3953,1
610f615654fdbcac0f485a9d,5,9.522500000000036,1
610f615654fdbcac0f485a9d,6,6.010399999618471,1
610f615654fdbcac0f485a9d,7,10.841900000095393,1
610f615654fdbcac0f485a9d,8,11.097999999999956,1
610f615654fdbcac0f485a9d,9,8.014700000286098,1
610f615654fdbcac0f485a9d,10,7.6272,1
6111234ac8cfa49e38acbfb4,1,3.2792000000476946,1
6111234ac8cfa49e38acbfb4,2,4.8393999999761945,1
6111234ac8cfa49e38acbfb4,3,5.486300000071651,0
6111234ac8cfa49e38acbfb4,4,4.044500000000198,1
6111234ac8cfa49e38acbfb4,5,5.388399999976173,1
6111234ac8cfa49e38acbfb4,6,4.593900000095346,1
6111234ac8cfa49e38acbfb4,7,9.368299999952342,1
6111234ac8cfa49e38acbfb4,8,4.195399999976189,1
6111234ac8cfa49e38acbfb4,9,7.458399999976109,1
6111234ac8cfa49e38acbfb4,10,9.713999999999942,1
611131e47725f6a04c723651,1,4.910400000095478,1
611131e47725f6a04c723651,2,3.153500000000122,0
611131e47725f6a04c723651,3,6.589700000047742,1
611131e47725f6a04c723651,4,7.418900000095391,0
611131e47725f6a04c723651,5,6.509400000095411,1
611131e47725f6a04c723651,6,10.309699999809254,0
611131e47725f6a04c723651,7,10.766600000142944,1
611131e47725f6a04c723651,8,7.781700000047749,1
611131e47725f6a04c723651,9,4.528700000047593,1
611131e47725f6a04c723651,10,4.765200000047571,1
61206e8d3e6a6ccdd064637c,1,9.523599999964063,1
61206e8d3e6a6ccdd064637c,2,24.059199999987868,0
61206e8d3e6a6ccdd064637c,3,13.731300000012197,1
61206e8d3e6a6ccdd064637c,4,10.104900000035741,1
61206e8d3e6a6ccdd064637c,5,18.285699999988083,1
61206e8d3e6a6ccdd064637c,6,42.37210000002415,1
61206e8d3e6a6ccdd064637c,7,29.567000000000235,1
61206e8d3e6a6ccdd064637c,8,14.819899999976315,0
61206e8d3e6a6ccdd064637c,9,22.222799999952258,0
61206e8d3e6a6ccdd064637c,10,13.784000000000106,1
612b86da38f96808af7bb1da,1,5.237999999999943,1
612b86da38f96808af7bb1da,2,6.479400000005967,1
612b86da38f96808af7bb1da,3,4.066500000000019,0
612b86da38f96808af7bb1da,4,5.234899999998561,1
612b86da38f96808af7bb1da,5,14.951399999998443,0
612b86da38f96808af7bb1da,6,7.206200000003037,1
612b86da38f96808af7bb1da,7,12.993899999998462,1
612b86da38f96808af7bb1da,8,6.808200000003012,1
612b86da38f96808af7bb1da,9,5.184199999995485,0
612b86da38f96808af7bb1da,10,6.241900000006012,1
61313473de5462f652bb133c,1,8.850500000000011,1
61313473de5462f652bb133c,2,15.279899999999998,0
61313473de5462f652bb133c,3,16.845199999999977,0
61313473de5462f652bb133c,4,7.9377,1
61313473de5462f652bb133c,5,17.853899999999953,1
61313473de5462f652bb133c,6,40.33479999999997,1
61313473de5462f652bb133c,7,24.972699999999918,1
61313473de5462f652bb133c,8,10.149000000000115,1
61313473de5462f652bb133c,9,13.693099999999959,0
61313473de5462f652bb133c,10,7.210199999999986,1
61372727e083e6cd1c827f81,1,4.525200000018003,1
61372727e083e6cd1c827f81,2,13.661799999982122,0
61372727e083e6cd1c827f81,3,7.534199999988232,0
61372727e083e6cd1c827f81,4,5.496200000018007,1
61372727e083e6cd1c827f81,5,9.747700000017858,1
61372727e083e6cd1c827f81,6,10.70399999999995,0
61372727e083e6cd1c827f81,7,18.496599999994032,1
61372727e083e6cd1c827f81,8,6.5149000000058095,1
61372727e083e6cd1c827f81,9,5.8639,1
61372727e083e6cd1c827f81,10,4.770000000000209,1
614e2b2bd900d5f91096ac12,1,5.194,1
